restriction,accession,radius,n_sites,n_eligible,observed_close_pair_fraction,null_close_pair_fraction,effect
all_strict_sites,Q8IVW6,5,5,89,0.2,0.031920326864147086,0.16807967313585293
all_strict_sites,Q8IVW6,10,5,89,0.3,0.05873340143003064,0.24126659856996935
all_strict_sites,Q8IVW6,15,5,89,0.3,0.08273748723186926,0.21726251276813074
all_strict_sites,Q8IVW6,20,5,89,0.3,0.09908069458631256,0.2009193054136874
all_strict_sites,Q8IVW6,25,5,89,0.3,0.118488253319714,0.181511746680286
all_strict_sites,Q8IVW6,30,5,89,0.3,0.13508682328907048,0.1649131767109295
all_strict_sites,Q8IWA6,5,3,82,0.3333333333333333,0.026196928635953028,0.3071364046973803
all_strict_sites,Q8IWA6,10,3,82,0.3333333333333333,0.04998494429388738,0.2833483890394459
all_strict_sites,Q8IWA6,15,3,82,0.3333333333333333,0.07467630231857875,0.25865703101475457
all_strict_sites,Q8IWA6,20,3,82,0.3333333333333333,0.0957542908762421,0.23757904245709122
all_strict_sites,Q8IWA6,25,3,82,0.3333333333333333,0.11803673592291479,0.2152965974104185
all_strict_sites,Q8IWA6,30,3,82,0.3333333333333333,0.13851249623607348,0.19482083709725984
all_strict_sites,Q8IWB9,5,9,201,0.5555555555555556,0.011194029850746268,0.5443615257048093
all_strict_sites,Q8IWB9,10,9,201,0.75,0.02293532338308458,0.7270646766169154
all_strict_sites,Q8IWB9,15,9,201,0.7777777777777778,0.03348258706467662,0.7442951907131011
all_strict_sites,Q8IWB9,20,9,201,0.7777777777777778,0.04308457711442786,0.73469320066335
all_strict_sites,Q8IWB9,25,9,201,0.7777777777777778,0.05238805970149254,0.7253897180762853
all_strict_sites,Q8IWB9,30,9,201,0.7777777777777778,0.062636815920398,0.7151409618573797
all_strict_sites,Q8IWI9,5,17,549,0.08823529411764706,0.0038690120059032347,0.08436628211174382
all_strict_sites,Q8IWI9,10,17,549,0.125,0.00754523819020648,0.11745476180979351
all_strict_sites,Q8IWI9,15,17,549,0.125,0.010975496257295946,0.11402450374270405
all_strict_sites,Q8IWI9,20,17,549,0.125,0.014558653424275059,0.11044134657572494
all_strict_sites,Q8IWI9,25,17,549,0.125,0.017975615917461076,0.10702438408253892
all_strict_sites,Q8IWI9,30,17,549,0.1323529411764706,0.021326100541129857,0.11102684063534074
all_strict_sites,Q8IWP9,5,3,40,1.0,0.03974358974358974,0.9602564102564103
all_strict_sites,Q8IWP9,10,3,40,1.0,0.07435897435897436,0.9256410256410257
all_strict_sites,Q8IWP9,15,3,40,1.0,0.11025641025641025,0.8897435897435897
all_strict_sites,Q8IWP9,20,3,40,1.0,0.14487179487179488,0.8551282051282051
all_strict_sites,Q8IWP9,25,3,40,1.0,0.1782051282051282,0.8217948717948718
all_strict_sites,Q8IWP9,30,3,40,1.0,0.2128205128205128,0.7871794871794872
all_strict_sites,Q8IWR0,5,3,120,0.0,0.011904761904761904,-0.011904761904761904
all_strict_sites,Q8IWR0,10,3,120,0.0,0.025070028011204483,-0.025070028011204483
all_strict_sites,Q8IWR0,15,3,120,0.0,0.0380952380952381,-0.0380952380952381
all_strict_sites,Q8IWR0,20,3,120,0.0,0.04873949579831933,-0.04873949579831933
all_strict_sites,Q8IWR0,25,3,120,0.0,0.06274509803921569,-0.06274509803921569
all_strict_sites,Q8IWR0,30,3,120,0.0,0.0742296918767507,-0.0742296918767507
all_strict_sites,Q8IWZ3,5,23,438,0.08300395256916997,0.005015516754960659,0.0779884358142093
all_strict_sites,Q8IWZ3,10,23,438,0.1383399209486166,0.009686216733017774,0.12865370421559882
all_strict_sites,Q8IWZ3,15,23,438,0.17786561264822134,0.014189732819242866,0.16367587982897847
all_strict_sites,Q8IWZ3,20,23,438,0.22924901185770752,0.01876639185814447,0.21048261999956305
all_strict_sites,Q8IWZ3,25,23,438,0.28063241106719367,0.023008683113382025,0.25762372795381167
all_strict_sites,Q8IWZ3,30,23,438,0.32806324110671936,0.027418158260451606,0.30064508284626773
all_strict_sites,Q8IWZ8,5,8,70,0.39285714285714285,0.02360248447204969,0.36925465838509314
all_strict_sites,Q8IWZ8,10,8,70,0.7142857142857143,0.043478260869565216,0.6708074534161491
all_strict_sites,Q8IWZ8,15,8,70,0.8928571428571429,0.06252587991718427,0.8303312629399586
all_strict_sites,Q8IWZ8,20,8,70,1.0,0.08157349896480331,0.9184265010351966
all_strict_sites,Q8IWZ8,25,8,70,1.0,0.1031055900621118,0.8968944099378882
all_strict_sites,Q8IWZ8,30,8,70,1.0,0.12629399585921325,0.8737060041407867
all_strict_sites,Q8IX12,5,14,139,0.054945054945054944,0.008862475237201543,0.0460825797078534
all_strict_sites,Q8IX12,10,14,139,0.07692307692307693,0.01793347930351371,0.05898959761956322
all_strict_sites,Q8IX12,15,14,139,0.07692307692307693,0.026066103638828067,0.05085697328424886
all_strict_sites,Q8IX12,20,14,139,0.10989010989010989,0.0356584297779168,0.07423168011219308
all_strict_sites,Q8IX12,25,14,139,0.14285714285714285,0.045563549160671464,0.09729359369647139
all_strict_sites,Q8IX12,30,14,139,0.16483516483516483,0.054843082056094256,0.10999208277907058
all_strict_sites,Q8IXZ2,5,3,176,0.3333333333333333,0.012467532467532468,0.32086580086580085
all_strict_sites,Q8IXZ2,10,3,176,0.3333333333333333,0.02564935064935065,0.30768398268398267
all_strict_sites,Q8IXZ2,15,3,176,0.3333333333333333,0.036883116883116886,0.2964502164502164
all_strict_sites,Q8IXZ2,20,3,176,0.3333333333333333,0.04831168831168831,0.285021645021645
all_strict_sites,Q8IXZ2,25,3,176,0.3333333333333333,0.05987012987012987,0.27346320346320346
all_strict_sites,Q8IXZ2,30,3,176,0.3333333333333333,0.07084415584415585,0.26248917748917744
all_strict_sites,Q8IY33,5,16,140,0.175,0.015621788283658787,0.1593782117163412
all_strict_sites,Q8IY33,10,16,140,0.19166666666666668,0.027543679342240494,0.16412298732442618
all_strict_sites,Q8IY33,15,16,140,0.23333333333333334,0.03833504624871532,0.19499828708461803
all_strict_sites,Q8IY33,20,16,140,0.23333333333333334,0.050873586844809866,0.18245974648852348
all_strict_sites,Q8IY33,25,16,140,0.24166666666666667,0.06258992805755395,0.17907673860911272
all_strict_sites,Q8IY33,30,16,140,0.275,0.0736896197327852,0.20131038026721482
all_strict_sites,Q8IY81,5,3,88,0.0,0.018286311389759665,-0.018286311389759665
all_strict_sites,Q8IY81,10,3,88,0.0,0.027951933124346916,-0.027951933124346916
all_strict_sites,Q8IY81,15,3,88,0.0,0.03944618599791014,-0.03944618599791014
all_strict_sites,Q8IY81,20,3,88,0.0,0.055642633228840124,-0.055642633228840124
all_strict_sites,Q8IY81,25,3,88,0.0,0.07366771159874608,-0.07366771159874608
all_strict_sites,Q8IY81,30,3,88,0.0,0.0849007314524556,-0.0849007314524556
all_strict_sites,Q8IYB3,5,3,190,0.3333333333333333,0.013255360623781676,0.32007797270955163
all_strict_sites,Q8IYB3,10,3,190,0.3333333333333333,0.026566416040100252,0.3067669172932331
all_strict_sites,Q8IYB3,15,3,190,0.3333333333333333,0.0380952380952381,0.2952380952380952
all_strict_sites,Q8IYB3,20,3,190,0.3333333333333333,0.049791144527986636,0.28354218880534665
all_strict_sites,Q8IYB3,25,3,190,0.3333333333333333,0.06204399888610415,0.27128933444722914
all_strict_sites,Q8IYB3,30,3,190,0.3333333333333333,0.07401837928153718,0.25931495405179616
all_strict_sites,Q8IZ21,5,14,124,0.17582417582417584,0.017178075006556517,0.15864610081761932
all_strict_sites,Q8IZ21,10,14,124,0.34065934065934067,0.034093889325990036,0.3065654513333506
all_strict_sites,Q8IZ21,15,14,124,0.5164835164835165,0.04956726986624705,0.4669162466172695
all_strict_sites,Q8IZ21,20,14,124,0.6153846153846154,0.06517178075006556,0.5502128346345498
all_strict_sites,Q8IZ21,25,14,124,0.7252747252747253,0.08051403094676109,0.6447606943279641
all_strict_sites,Q8IZ21,30,14,124,0.8351648351648352,0.0971675845790716,0.7379972505857636
all_strict_sites,Q8IZC4,5,3,79,0.3333333333333333,0.021421616358325218,0.3119117169750081
all_strict_sites,Q8IZC4,10,3,79,0.3333333333333333,0.039597533268419347,0.29373580006491395
all_strict_sites,Q8IZC4,15,3,79,0.3333333333333333,0.05809802012333658,0.2752353132099967
all_strict_sites,Q8IZC4,20,3,79,0.3333333333333333,0.07465108730931516,0.2586822460240181
all_strict_sites,Q8IZC4,25,3,79,0.6666666666666666,0.09477442388834793,0.5718922427783187
all_strict_sites,Q8IZC4,30,3,79,1.0,0.11295034079844206,0.887049659201558
all_strict_sites,Q8IZD2,5,4,349,0.3333333333333333,0.005714191614794322,0.327619141718539
all_strict_sites,Q8IZD2,10,4,349,0.3333333333333333,0.011378980996607713,0.3219543523367256
all_strict_sites,Q8IZD2,15,4,349,0.3333333333333333,0.016994368145440173,0.3163389651878931
all_strict_sites,Q8IZD2,20,4,349,0.3333333333333333,0.022494483417317128,0.3108388499160162
all_strict_sites,Q8IZD2,25,4,349,0.3333333333333333,0.027945196456213153,0.3053881368771202
all_strict_sites,Q8IZD2,30,4,349,0.3333333333333333,0.033362974673121895,0.29997035866021143
all_strict_sites,Q8IZH2,5,6,213,0.2,0.006156435468154841,0.19384356453184517
all_strict_sites,Q8IZH2,10,6,213,0.26666666666666666,0.012932943573390025,0.25373372309327663
all_strict_sites,Q8IZH2,15,6,213,0.26666666666666666,0.019222251749490656,0.247444414917176
all_strict_sites,Q8IZH2,20,6,213,0.26666666666666666,0.0264416688812118,0.24022499778545486
all_strict_sites,Q8IZH2,25,6,213,0.26666666666666666,0.032420940738772254,0.23424572592789442
all_strict_sites,Q8IZH2,30,6,213,0.26666666666666666,0.039374612454601825,0.22729205421206483
all_strict_sites,Q8IZL8,5,5,145,0.1,0.007854406130268199,0.09214559386973181
all_strict_sites,Q8IZL8,10,5,145,0.3,0.01685823754789272,0.28314176245210726
all_strict_sites,Q8IZL8,15,5,145,0.3,0.026053639846743294,0.2739463601532567
all_strict_sites,Q8IZL8,20,5,145,0.3,0.03371647509578544,0.26628352490421453
all_strict_sites,Q8IZL8,25,5,145,0.3,0.04224137931034483,0.25775862068965516
all_strict_sites,Q8IZL8,30,5,145,0.3,0.05181992337164751,0.24818007662835248
all_strict_sites,Q8IZW8,5,3,142,0.0,0.014783737888322844,-0.014783737888322844
all_strict_sites,Q8IZW8,10,3,142,0.3333333333333333,0.030466486864449107,0.30286684646888423
all_strict_sites,Q8IZW8,15,3,142,0.3333333333333333,0.04475077414843672,0.2885825591848966
all_strict_sites,Q8IZW8,20,3,142,0.3333333333333333,0.06123264409149935,0.27210068924183395
all_strict_sites,Q8IZW8,25,3,142,0.3333333333333333,0.07591649185895515,0.25741684147437816
all_strict_sites,Q8IZW8,30,3,142,0.3333333333333333,0.09090000998901208,0.24243332334432122
all_strict_sites,Q8N1F7,5,5,103,0.4,0.013516086046068913,0.3864839139539311
all_strict_sites,Q8N1F7,10,5,103,0.4,0.026270702455739578,0.37372929754426043
all_strict_sites,Q8N1F7,15,5,103,0.4,0.038454216638111556,0.3615457833618885
all_strict_sites,Q8N1F7,20,5,103,0.4,0.051018465638682654,0.34898153436131735
all_strict_sites,Q8N1F7,25,5,103,0.4,0.0633923472301542,0.33660765276984583
all_strict_sites,Q8N1F7,30,5,103,0.4,0.07538549400342662,0.3246145059965734
all_strict_sites,Q8N1G0,5,7,191,0.23809523809523808,0.009093414163681455,0.22900182393155663
all_strict_sites,Q8N1G0,10,7,191,0.2857142857142857,0.016974373105538718,0.26873991260874697
all_strict_sites,Q8N1G0,15,7,191,0.3333333333333333,0.025130890052356022,0.3082024432809773
all_strict_sites,Q8N1G0,20,7,191,0.3333333333333333,0.032956737393221275,0.300376595940112
all_strict_sites,Q8N1G0,25,7,191,0.3333333333333333,0.041333700744006614,0.2919996325893267
all_strict_sites,Q8N1G0,30,7,191,0.3333333333333333,0.04993111049875999,0.28340222283457334
all_strict_sites,Q8N1G1,5,3,187,0.0,0.011040193203381059,-0.011040193203381059
all_strict_sites,Q8N1G1,10,3,187,0.0,0.019205336093381636,-0.019205336093381636
all_strict_sites,Q8N1G1,15,3,187,0.0,0.02714047495831177,-0.02714047495831177
all_strict_sites,Q8N1G1,20,3,187,0.0,0.03547812086711517,-0.03547812086711517
all_strict_sites,Q8N1G1,25,3,187,0.0,0.04467828186993272,-0.04467828186993272
all_strict_sites,Q8N1G1,30,3,187,0.0,0.0522684146972572,-0.0522684146972572
all_strict_sites,Q8N1I0,5,3,270,0.0,0.006333471017485887,-0.006333471017485887
all_strict_sites,Q8N1I0,10,3,270,0.3333333333333333,0.013024920831612281,0.32030841250172104
all_strict_sites,Q8N1I0,15,3,270,0.3333333333333333,0.01952361283216302,0.3138097205011703
all_strict_sites,Q8N1I0,20,3,270,0.3333333333333333,0.025388957730965167,0.30794437560236815
all_strict_sites,Q8N1I0,25,3,270,0.3333333333333333,0.03139198678232136,0.30194134655101196
all_strict_sites,Q8N1I0,30,3,270,0.3333333333333333,0.03761531047776401,0.2957180228555693
all_strict_sites,Q8N283,5,3,104,1.0,0.010455563853622106,0.9895444361463779
all_strict_sites,Q8N283,10,3,104,1.0,0.019977595220313667,0.9800224047796864
all_strict_sites,Q8N283,15,3,104,1.0,0.029499626587005227,0.9705003734129948
all_strict_sites,Q8N283,20,3,104,1.0,0.03603435399551905,0.963965646004481
all_strict_sites,Q8N283,25,3,104,1.0,0.04499626587005228,0.9550037341299478
all_strict_sites,Q8N283,30,3,104,1.0,0.05563853622106049,0.9443614637789395
all_strict_sites,Q8N2M8,5,4,125,0.0,0.027096774193548386,-0.027096774193548386
all_strict_sites,Q8N2M8,10,4,125,0.0,0.05367741935483871,-0.05367741935483871
all_strict_sites,Q8N2M8,15,4,125,0.0,0.07380645161290322,-0.07380645161290322
all_strict_sites,Q8N2M8,20,4,125,0.0,0.09535483870967743,-0.09535483870967743
all_strict_sites,Q8N2M8,25,4,125,0.0,0.11509677419354838,-0.11509677419354838
all_strict_sites,Q8N2M8,30,4,125,0.0,0.13264516129032258,-0.13264516129032258
all_strict_sites,Q8N3K9,5,3,774,0.0,0.0025706081544103147,-0.0025706081544103147
all_strict_sites,Q8N3K9,10,3,774,0.0,0.005017532951586323,-0.005017532951586323
all_strict_sites,Q8N3K9,15,3,774,0.0,0.007497885683149981,-0.007497885683149981
all_strict_sites,Q8N3K9,20,3,774,0.0,0.01000498076222376,-0.01000498076222376
all_strict_sites,Q8N3K9,25,3,774,0.0,0.012418477625012117,-0.012418477625012117
all_strict_sites,Q8N3K9,30,3,774,0.0,0.01486874521562689,-0.01486874521562689
all_strict_sites,Q8N3V7,5,14,174,0.24175824175824176,0.011693575177729055,0.2300646665805127
all_strict_sites,Q8N3V7,10,14,174,0.3626373626373626,0.022124775762407813,0.34051258687495484
all_strict_sites,Q8N3V7,15,14,174,0.4175824175824176,0.03415055478041326,0.38343186280200436
all_strict_sites,Q8N3V7,20,14,174,0.42857142857142855,0.045312603813700086,0.38325882475772843
all_strict_sites,Q8N3V7,25,14,174,0.42857142857142855,0.05727194206365026,0.3712994865077783
all_strict_sites,Q8N3V7,30,14,174,0.42857142857142855,0.0680353464886054,0.3605360820828232
all_strict_sites,Q8N3X1,5,12,191,0.09090909090909091,0.014108569853954258,0.07680052105513666
all_strict_sites,Q8N3X1,10,12,191,0.13636363636363635,0.02667401488013227,0.10968962148350409
all_strict_sites,Q8N3X1,15,12,191,0.19696969696969696,0.03846789749242215,0.1585017994772748
all_strict_sites,Q8N3X1,20,12,191,0.2727272727272727,0.04805731606503169,0.22466995666224102
all_strict_sites,Q8N3X1,25,12,191,0.36363636363636365,0.05830807384954533,0.3053282897868183
all_strict_sites,Q8N3X1,30,12,191,0.4696969696969697,0.06762193441719482,0.4020750352797749
all_strict_sites,Q8N3Y7,5,3,31,0.6666666666666666,0.03225806451612903,0.6344086021505376
all_strict_sites,Q8N3Y7,10,3,31,1.0,0.06236559139784946,0.9376344086021505
all_strict_sites,Q8N3Y7,15,3,31,1.0,0.09032258064516129,0.9096774193548387
all_strict_sites,Q8N3Y7,20,3,31,1.0,0.12258064516129032,0.8774193548387097
all_strict_sites,Q8N3Y7,25,3,31,1.0,0.14838709677419354,0.8516129032258064
all_strict_sites,Q8N3Y7,30,3,31,1.0,0.17849462365591398,0.821505376344086
all_strict_sites,Q8N4C6,5,6,250,0.6666666666666666,0.005847389558232932,0.6608192771084337
all_strict_sites,Q8N4C6,10,6,250,0.6666666666666666,0.010891566265060241,0.6557751004016064
all_strict_sites,Q8N4C6,15,6,250,0.6666666666666666,0.015518072289156627,0.65114859437751
all_strict_sites,Q8N4C6,20,6,250,0.6666666666666666,0.020433734939759036,0.6462329317269075
all_strict_sites,Q8N4C6,25,6,250,0.6666666666666666,0.024867469879518073,0.6417991967871486
all_strict_sites,Q8N4C6,30,6,250,0.6666666666666666,0.029493975903614456,0.6371726907630522
all_strict_sites,Q8N4P6,5,3,82,0.3333333333333333,0.020475760313158686,0.31285757302017464
all_strict_sites,Q8N4P6,10,3,82,0.3333333333333333,0.03884372177055104,0.2944896115627823
all_strict_sites,Q8N4P6,15,3,82,0.3333333333333333,0.056910569105691054,0.2764227642276423
all_strict_sites,Q8N4P6,20,3,82,0.3333333333333333,0.07708521529659741,0.2562481180367359
all_strict_sites,Q8N4P6,25,3,82,0.3333333333333333,0.09515206263173742,0.2381812707015959
all_strict_sites,Q8N4P6,30,3,82,0.3333333333333333,0.11321890996687745,0.22011442336645587
all_strict_sites,Q8N5C6,5,3,130,0.0,0.0110912343470483,-0.0110912343470483
all_strict_sites,Q8N5C6,10,3,130,0.0,0.021347644603458556,-0.021347644603458556
all_strict_sites,Q8N5C6,15,3,130,0.0,0.02981514609421586,-0.02981514609421586
all_strict_sites,Q8N5C6,20,3,130,0.0,0.04114490161001789,-0.04114490161001789
all_strict_sites,Q8N5C6,25,3,130,0.0,0.05080500894454383,-0.05080500894454383
all_strict_sites,Q8N5C6,30,3,130,0.0,0.061061419200954085,-0.061061419200954085
all_strict_sites,Q8N5C8,5,3,132,0.3333333333333333,0.016655100624566273,0.31667823270876705
all_strict_sites,Q8N5C8,10,3,132,1.0,0.031228313671061762,0.9687716863289383
all_strict_sites,Q8N5C8,15,3,132,1.0,0.04568586629655332,0.9543141337034466
all_strict_sites,Q8N5C8,20,3,132,1.0,0.05898681471200555,0.9410131852879945
all_strict_sites,Q8N5C8,25,3,132,1.0,0.0748322923895443,0.9251677076104557
all_strict_sites,Q8N5C8,30,3,132,1.0,0.089058524173028,0.910941475826972
all_strict_sites,Q8N5G2,5,4,83,0.3333333333333333,0.023802527181898327,0.30953080615143497
all_strict_sites,Q8N5G2,10,4,83,0.3333333333333333,0.0449603291213635,0.2883730042119698
all_strict_sites,Q8N5G2,15,4,83,0.3333333333333333,0.06523655598001764,0.26809677735331566
all_strict_sites,Q8N5G2,20,4,83,0.3333333333333333,0.08698207464002351,0.24635125869330982
all_strict_sites,Q8N5G2,25,4,83,0.3333333333333333,0.1004995592124596,0.23283377412087372
all_strict_sites,Q8N5G2,30,4,83,0.3333333333333333,0.11166617690273288,0.22166715643060042
all_strict_sites,Q8N7H5,5,3,74,0.0,0.021103295075897817,-0.021103295075897817
all_strict_sites,Q8N7H5,10,3,74,0.0,0.04146612365790448,-0.04146612365790448
all_strict_sites,Q8N7H5,15,3,74,0.3333333333333333,0.06330988522769344,0.2700234481056399
all_strict_sites,Q8N7H5,20,3,74,0.3333333333333333,0.08478341355053684,0.24854991978279647
all_strict_sites,Q8N7H5,25,3,74,0.3333333333333333,0.10477600888559793,0.22855732444773538
all_strict_sites,Q8N7H5,30,3,74,0.3333333333333333,0.12550907071455017,0.20782426261878315
all_strict_sites,Q8N8S7,5,4,74,0.5,0.025175860792299148,0.47482413920770083
all_strict_sites,Q8N8S7,10,4,74,0.6666666666666666,0.04590892262125139,0.6207577440454153
all_strict_sites,Q8N8S7,15,4,74,1.0,0.06775268419104036,0.9322473158089597
all_strict_sites,Q8N8S7,20,4,74,1.0,0.0899666790077749,0.9100333209922251
all_strict_sites,Q8N8S7,25,4,74,1.0,0.1114402073306183,0.8885597926693817
all_strict_sites,Q8N8S7,30,4,74,1.0,0.12847093669011478,0.8715290633098852
all_strict_sites,Q8NA82,5,3,143,1.0,0.014773958435930266,0.9852260415640698
all_strict_sites,Q8NA82,10,3,143,1.0,0.028366000196986114,0.9716339998030139
all_strict_sites,Q8NA82,15,3,143,1.0,0.041170097508125676,0.9588299024918743
all_strict_sites,Q8NA82,20,3,143,1.0,0.05298926425686989,0.9470107357431301
all_strict_sites,Q8NA82,25,3,143,1.0,0.0664828129616862,0.9335171870383138
all_strict_sites,Q8NA82,30,3,143,1.0,0.0807643061164188,0.9192356938835812
all_strict_sites,Q8NBS9,5,4,46,0.16666666666666666,0.021256038647342997,0.14541062801932367
all_strict_sites,Q8NBS9,10,4,46,0.3333333333333333,0.04927536231884058,0.2840579710144927
all_strict_sites,Q8NBS9,15,4,46,0.3333333333333333,0.06956521739130435,0.263768115942029
all_strict_sites,Q8NBS9,20,4,46,0.3333333333333333,0.08985507246376812,0.2434782608695652
all_strict_sites,Q8NBS9,25,4,46,0.3333333333333333,0.1111111111111111,0.2222222222222222
all_strict_sites,Q8NBS9,30,4,46,0.3333333333333333,0.13719806763285025,0.19613526570048306
all_strict_sites,Q8ND56,5,3,72,0.0,0.032081377151799685,-0.032081377151799685
all_strict_sites,Q8ND56,10,3,72,0.0,0.06025039123630673,-0.06025039123630673
all_strict_sites,Q8ND56,15,3,72,0.0,0.0837245696400626,-0.0837245696400626
all_strict_sites,Q8ND56,20,3,72,0.3333333333333333,0.1134585289514867,0.21987480438184662
all_strict_sites,Q8ND56,25,3,72,0.3333333333333333,0.14553990610328638,0.18779342723004694
all_strict_sites,Q8ND56,30,3,72,0.3333333333333333,0.17449139280125195,0.15884194053208137
all_strict_sites,Q8ND83,5,7,106,0.19047619047619047,0.022102425876010783,0.1683737646001797
all_strict_sites,Q8ND83,10,7,106,0.38095238095238093,0.044743935309973046,0.33620844564240787
all_strict_sites,Q8ND83,15,7,106,0.42857142857142855,0.06307277628032346,0.3654986522911051
all_strict_sites,Q8ND83,20,7,106,0.5238095238095238,0.07960467205750224,0.4442048517520216
all_strict_sites,Q8ND83,25,7,106,0.5238095238095238,0.09415992812219227,0.4296495956873316
all_strict_sites,Q8ND83,30,7,106,0.5238095238095238,0.10835579514824797,0.41545372866127583
all_strict_sites,Q8NDC0,5,3,39,0.0,0.043184885290148446,-0.043184885290148446
all_strict_sites,Q8NDC0,10,3,39,0.0,0.07557354925775979,-0.07557354925775979
all_strict_sites,Q8NDC0,15,3,39,0.3333333333333333,0.12010796221322537,0.21322537112010795
all_strict_sites,Q8NDC0,20,3,39,0.3333333333333333,0.1592442645074224,0.1740890688259109
all_strict_sites,Q8NDC0,25,3,39,0.3333333333333333,0.20107962213225372,0.1322537112010796
all_strict_sites,Q8NDC0,30,3,39,0.6666666666666666,0.23076923076923078,0.43589743589743585
all_strict_sites,Q8NDV7,5,21,416,0.15714285714285714,0.0055491195551436515,0.1515937375877135
all_strict_sites,Q8NDV7,10,21,416,0.2714285714285714,0.011272011121408711,0.2601565603071627
all_strict_sites,Q8NDV7,15,21,416,0.36666666666666664,0.01679796107506951,0.3498687055915971
all_strict_sites,Q8NDV7,20,21,416,0.49047619047619045,0.02234708063021316,0.4681291098459773
all_strict_sites,Q8NDV7,25,21,416,0.5857142857142857,0.02795412418906395,0.5577601615252218
all_strict_sites,Q8NDV7,30,21,416,0.6666666666666666,0.03329471733086191,0.6333719493358048
all_strict_sites,Q8NDX5,5,23,213,0.09486166007905138,0.013995925236956329,0.08086573484209506
all_strict_sites,Q8NDX5,10,23,213,0.1422924901185771,0.027150323323589336,0.11514216679498775
all_strict_sites,Q8NDX5,15,23,213,0.16600790513833993,0.03924173974665604,0.1267661653916839
all_strict_sites,Q8NDX5,20,23,213,0.1857707509881423,0.051687483390911504,0.1340832675972308
all_strict_sites,Q8NDX5,25,23,213,0.19367588932806323,0.06262733634511472,0.1310485529829485
all_strict_sites,Q8NDX5,30,23,213,0.22134387351778656,0.07254849853840022,0.14879537497938633
all_strict_sites,Q8NEM7,5,7,134,0.42857142857142855,0.016047581640668836,0.4125238469307597
all_strict_sites,Q8NEM7,10,7,134,0.6666666666666666,0.03029962967119291,0.6363670369954737
all_strict_sites,Q8NEM7,15,7,134,0.8095238095238095,0.04421501514981484,0.7653087943739947
all_strict_sites,Q8NEM7,20,7,134,0.9047619047619048,0.05678375042082819,0.8479781543410766
all_strict_sites,Q8NEM7,25,7,134,1.0,0.07047469419818202,0.929525305801818
all_strict_sites,Q8NEM7,30,7,134,1.0,0.08540006733251038,0.9145999326674896
all_strict_sites,Q8NEY1,5,6,383,0.06666666666666667,0.005645701474990773,0.061020965191675894
all_strict_sites,Q8NEY1,10,6,383,0.26666666666666666,0.011701502330731481,0.2549651643359352
all_strict_sites,Q8NEY1,15,6,383,0.26666666666666666,0.01751124355802223,0.24915542310864444
all_strict_sites,Q8NEY1,20,6,383,0.26666666666666666,0.02280152556969639,0.24386514109697027
all_strict_sites,Q8NEY1,25,6,383,0.26666666666666666,0.028583926838270473,0.2380827398283962
all_strict_sites,Q8NEY1,30,6,383,0.26666666666666666,0.034284308230694574,0.2323823584359721
all_strict_sites,Q8NEZ2,5,10,68,0.4222222222222222,0.03467954345917471,0.3875426787630475
all_strict_sites,Q8NEZ2,10,10,68,0.7111111111111111,0.061018437225636525,0.6500926738854746
all_strict_sites,Q8NEZ2,15,10,68,0.9555555555555556,0.08516242317822652,0.8703931323773291
all_strict_sites,Q8NEZ2,20,10,68,1.0,0.1106233538191396,0.8893766461808604
all_strict_sites,Q8NEZ2,25,10,68,1.0,0.13169446883230904,0.8683055311676909
all_strict_sites,Q8NEZ2,30,10,68,1.0,0.15935030728709393,0.8406496927129061
all_strict_sites,Q8NEZ4,5,15,784,0.08571428571428572,0.00240441003987802,0.0833098756744077
all_strict_sites,Q8NEZ4,10,15,784,0.10476190476190476,0.004590533531420231,0.10017137123048453
all_strict_sites,Q8NEZ4,15,15,784,0.13333333333333333,0.006812495112987724,0.1265208382203456
all_strict_sites,Q8NEZ4,20,15,784,0.1523809523809524,0.008979070555425236,0.14340188182552716
all_strict_sites,Q8NEZ4,25,15,784,0.1523809523809524,0.011191258112440379,0.14118969426851202
all_strict_sites,Q8NEZ4,30,15,784,0.1523809523809524,0.013383897620350822,0.13899705476060156
all_strict_sites,Q8NF91,5,9,1143,0.08333333333333333,0.0012227018032553287,0.082110631530078
all_strict_sites,Q8NF91,10,9,1143,0.08333333333333333,0.0024591934764721835,0.08087413985686115
all_strict_sites,Q8NF91,15,9,1143,0.08333333333333333,0.0036328646309754186,0.0797004687023579
all_strict_sites,Q8NF91,20,9,1143,0.08333333333333333,0.004763633967820573,0.07856969936551275
all_strict_sites,Q8NF91,25,9,1143,0.08333333333333333,0.005929644083456293,0.07740368924987703
all_strict_sites,Q8NF91,30,9,1143,0.08333333333333333,0.006994528486040821,0.07633880484729251
all_strict_sites,Q8NFC6,5,6,593,0.13333333333333333,0.0035094116038466797,0.12982392172948665
all_strict_sites,Q8NFC6,10,6,593,0.2,0.006756756756756757,0.19324324324324327
all_strict_sites,Q8NFC6,15,6,593,0.2,0.01040289868283123,0.18959710131716878
all_strict_sites,Q8NFC6,20,6,593,0.2,0.013467936739437582,0.18653206326056243
all_strict_sites,Q8NFC6,25,6,593,0.2,0.017034319310879176,0.18296568068912084
all_strict_sites,Q8NFC6,30,6,593,0.2,0.020327241237865185,0.17967275876213482
all_strict_sites,Q8NFD5,5,4,333,0.5,0.005861282969716704,0.4941387170302833
all_strict_sites,Q8NFD5,10,4,333,0.5,0.011035131517059227,0.4889648684829408
