accession,gene,has_region,is_fg_nup,is_fg_nup_complex,length,disorder_fraction,st_fraction,n_sites
Q96JY6,PDLIM2,False,False,False,352,0.6221590909090909,0.19886363636363635,5
Q96K21,ZFYVE19,True,False,False,471,0.6624203821656051,0.11677282377919321,3
Q96KM6,ZNF512B,True,False,False,892,0.6221973094170403,0.13789237668161436,19
Q96KR1,ZFR,True,False,False,1074,0.39757914338919925,0.1610800744878957,59
Q96L91,EP400,True,False,False,3159,0.5397277619499842,0.13706869262424817,54
Q96M27,PRRC1,True,False,False,445,0.4651685393258427,0.18202247191011237,23
Q96MY1,NOL4L,True,False,False,436,0.731651376146789,0.21330275229357798,8
Q96PK6,RBM14,True,False,False,669,0.3183856502242152,0.17189835575485798,17
Q96PU8,QKI,False,False,False,341,0.2873900293255132,0.0967741935483871,3
Q96PV6,LENG8,False,False,False,800,0.5825,0.14875,4
Q96PY5,FMNL2,False,False,False,1086,0.2265193370165746,0.10589318600368323,4
Q96Q89,KIF20B,False,False,False,1820,0.26153846153846155,0.1357142857142857,5
Q96QC0,PPP1R10,False,False,False,940,0.7734042553191489,0.10425531914893617,4
Q96QT6,PHF12,True,False,False,1004,0.4541832669322709,0.16533864541832669,14
Q96RK0,CIC,False,False,False,2517,0.8482587064676617,0.17044100119189512,7
Q96RN5,MED15,True,False,False,788,0.5862944162436549,0.13324873096446702,10
Q96ST2,IWS1,False,False,False,819,0.8192918192918193,0.16361416361416362,6
Q96ST3,SIN3A,True,False,False,1273,0.3307148468185389,0.12097407698350353,11
Q96T58,SPEN,True,False,False,3664,0.7330786026200873,0.16593886462882096,69
Q96TA2,YME1L1,False,False,False,773,0.04139715394566624,0.13971539456662355,5
Q99439,CNN2,False,False,False,309,0.22653721682847897,0.1423948220064725,3
Q99504,EYA3,True,False,False,573,0.3228621291448517,0.20593368237347295,8
Q99590,SCAF11,False,False,False,1463,0.6582365003417635,0.19275461380724537,5
Q99594,TEAD3,False,False,False,435,0.135632183908046,0.14942528735632185,3
Q99607,ELF4,False,False,False,663,0.5957767722473605,0.20361990950226244,4
Q99666,RGPD5,False,False,False,1765,0.2898089171974522,0.14674220963172804,3
Q99700,ATXN2,True,False,False,1313,0.8697638994668697,0.18354912414318356,18
Q99856,ARID3A,False,False,False,593,0.6172006745362564,0.1163575042158516,4
Q9BS26,ERP44,True,False,False,406,0.07389162561576355,0.10591133004926108,5
Q9BTA9,WAC,True,False,False,647,0.7897990726429676,0.23647604327666152,15
Q9BTC0,DIDO1,True,False,False,2240,0.7950892857142857,0.13660714285714284,32
Q9BUJ2,HNRNPUL1,True,False,False,856,0.572429906542056,0.10046728971962617,7
Q9BVL2,NUP58,True,True,True,599,0.2671118530884808,0.24373956594323873,44
Q9BVT8,TMUB1,False,False,False,246,0.42276422764227645,0.14634146341463414,2
Q9BWF3,RBM4,True,False,False,364,0.09065934065934066,0.1346153846153846,11
Q9BYJ9,YTHDF1,True,False,False,559,0.5384615384615384,0.16457960644007155,15
Q9C0A6,SETD5,True,False,False,1442,0.6719833564493759,0.21220527045769763,22
Q9C0C7,AMBRA1,True,False,False,1298,0.536979969183359,0.19183359013867488,10
Q9C0D2,CEP295,False,False,False,2601,0.4786620530565167,0.17262591311034217,5
Q9C0D5,TANC1,False,False,False,1861,0.415905427189683,0.169263836646964,11
Q9C0F0,ASXL3,False,False,False,2248,0.7166370106761566,0.20551601423487545,2
Q9C0F1,CEP44,False,False,False,390,0.13846153846153847,0.14358974358974358,4
Q9GZM5,YIPF3,False,False,False,350,0.2057142857142857,0.1,3
Q9GZY8,MFF,False,False,False,342,0.5029239766081871,0.14912280701754385,3
Q9H0E3,SAP130,True,False,False,1048,0.773854961832061,0.1946564885496183,39
Q9H0E9,BRD8,True,False,False,1235,0.5740890688259109,0.1522267206477733,9
Q9H1B7,IRF2BPL,True,False,False,796,0.6118090452261307,0.14321608040201006,12
Q9H1D0,TRPV6,True,False,False,765,0.050980392156862744,0.10065359477124183,3
Q9H2F5,EPC1,True,False,False,836,0.37320574162679426,0.1638755980861244,5
Q9H2P0,ADNP,True,False,False,1102,0.4319419237749546,0.1515426497277677,6
Q9H2X6,HIPK2,False,False,False,1198,0.39398998330550916,0.20784641068447413,5
Q9H2Y7,ZNF106,False,False,False,1883,0.6808284652150823,0.18852894317578334,5
Q9H334,FOXP1,True,False,False,677,0.5081240768094535,0.15066469719350073,6
Q9H3S7,PTPN23,False,False,False,1636,0.41748166259168706,0.1100244498777506,5
Q9H4A3,WNK1,True,False,False,2382,0.6557514693534845,0.22124265323257766,49
Q9H4G0,EPB41L1,True,False,False,881,0.5368898978433598,0.1623155505107832,9
Q9H4I2,ZHX3,True,False,False,956,0.4341004184100418,0.16527196652719664,13
Q9H582,ZNF644,False,False,False,1327,0.36397889977392617,0.1710625470987189,5
Q9H6L2,TMEM231,False,False,False,316,0.2898089171974522,0.11708860759493671,2
Q9H792,PEAK1,True,False,False,1746,0.5790378006872853,0.17583046964490265,7
Q9H7P9,PLEKHG2,False,False,False,1386,0.6774891774891775,0.14862914862914864,6
Q9H7S9,ZNF703,False,False,False,590,0.5898305084745763,0.1847457627118644,3
Q9H845,ACAD9,False,False,False,621,0.00644122383252818,0.12721417069243157,3
Q9H8M1,COQ10B,False,False,False,238,0.0,0.14705882352941177,2
Q9H8V3,ECT2,True,False,False,914,0.17833698030634573,0.15645514223194748,5
Q9H8Y8,GORASP2,True,False,False,452,0.5420353982300885,0.18805309734513273,9
Q9H910,JPT2,False,False,False,190,1.0,0.15789473684210525,4
Q9HAH7,FBRS,False,False,False,460,0.7086956521739131,0.10217391304347827,3
Q9HAP2,MLXIP,True,False,False,919,0.49183895538628947,0.16539717083786726,8
Q9HAU0,PLEKHA5,False,False,False,1116,0.6505376344086021,0.16308243727598568,5
Q9HAW0,BRF2,False,False,False,419,0.26730310262529833,0.14081145584725538,3
Q9HB21,PLEKHA1,True,False,False,404,0.3118811881188119,0.14603960396039603,4
Q9HBD1,RC3H2,True,False,False,1191,0.36607892527287994,0.16120906801007556,25
Q9HBF4,ZFYVE1,False,False,False,777,0.04247104247104247,0.1287001287001287,3
Q9HBG7,LY9,False,False,False,655,0.27938931297709924,0.19389312977099238,3
Q9HBM6,TAF9B,True,False,False,251,0.4940239043824701,0.14741035856573706,8
Q9HC78,ZBTB20,True,False,False,741,0.4750337381916329,0.19433198380566802,17
Q9HCD5,NCOA5,True,False,False,579,0.7132987910189983,0.14853195164075994,18
Q9HCD6,TANC2,True,False,False,1990,0.4055276381909548,0.16432160804020102,9
Q9HCE3,ZNF532,True,False,False,1301,0.415065334358186,0.186010760953113,4
Q9HCK8,CHD8,True,False,False,2581,0.43510267338240993,0.13444401394808214,11
Q9HDC9,APMAP,False,False,False,416,0.09375,0.12740384615384615,4
Q9NP71,MLXIPL,False,False,False,852,0.5269953051643192,0.15492957746478872,3
Q9NPF5,DMAP1,False,False,False,467,0.41755888650963596,0.10920770877944326,5
Q9NPG3,UBN1,True,False,False,1134,0.6419753086419753,0.16137566137566137,22
Q9NPG4,PCDH12,True,False,False,1184,0.34459459459459457,0.14442567567567569,3
Q9NPI6,DCP1A,True,False,False,582,0.5618556701030928,0.1872852233676976,6
Q9NQ66,PLCB1,False,False,False,1216,0.26480263157894735,0.12417763157894737,4
Q9NQC3,RTN4,False,False,False,1192,0.5385906040268457,0.1686241610738255,7
Q9NQV6,PRDM10,False,False,False,1147,0.5562336530078466,0.15257192676547515,4
Q9NQX3,GPHN,True,False,False,736,0.24456521739130435,0.13722826086956522,3
Q9NR12,PDLIM7,True,False,False,457,0.4485776805251641,0.12691466083150985,13
Q9NR30,DDX21,False,False,False,783,0.3563218390804598,0.1277139208173691,3
Q9NR56,MBNL1,False,False,False,388,0.07731958762886598,0.12886597938144329,4
Q9NRA8,EIF4ENIF1,False,False,False,985,0.6994923857868021,0.16142131979695432,4
Q9NSC7,ST6GALNAC1,True,False,False,600,0.37333333333333335,0.145,4
Q9NTZ6,RBM12,True,False,False,932,0.5633047210300429,0.11695278969957082,17
Q9NUW8,TDP1,True,False,False,608,0.25164473684210525,0.14967105263157895,8
Q9NXV6,CDKN2AIP,True,False,False,580,0.4879310344827586,0.2689655172413793,24
Q9NYB9,ABI2,False,False,False,513,0.5847953216374269,0.17738791423001948,3
Q9NYD6,HOXC10,False,False,False,342,0.49707602339181284,0.17543859649122806,4
Q9NYF8,BCLAF1,True,False,False,920,0.9032608695652173,0.20978260869565218,10
Q9NYJ8,TAB2,True,False,False,693,0.7085137085137085,0.19480519480519481,9
Q9NYV4,CDK12,True,False,False,1490,0.7476510067114094,0.18859060402684563,17
Q9NZH7,IL36B,False,False,False,164,0.036585365853658534,0.12195121951219512,2
Q9NZM4,BICRA,False,False,False,1560,0.7557692307692307,0.14807692307692308,5
Q9NZN8,CNOT2,True,False,False,540,0.6,0.17962962962962964,15
Q9P0J7,KCMF1,False,False,False,381,0.6377952755905512,0.2020997375328084,4
Q9P1Y5,CAMSAP3,False,False,False,1249,0.6269015212169736,0.14091273018414732,5
Q9P265,DIP2B,False,False,False,1576,0.1998730964467005,0.14784263959390864,4
Q9P270,SLAIN2,False,False,False,581,0.8812392426850258,0.2099827882960413,2
Q9P2N5,RBM27,True,False,False,1060,0.7433962264150943,0.14339622641509434,34
Q9P2N6,KANSL3,True,False,False,904,0.4823008849557522,0.19690265486725664,32
Q9P2R6,RERE,True,False,False,1566,0.7726692209450831,0.14687100893997446,8
Q9P2Y4,ZNF219,False,False,False,722,0.7465373961218836,0.11634349030470914,3
Q9UGK3,STAP2,False,False,False,403,0.2898089171974522,0.10173697270471464,3
Q9UGP4,LIMD1,False,False,False,676,0.5399408284023669,0.14349112426035504,5
Q9UGU0,TCF20,True,False,False,1960,0.8928571428571429,0.1739795918367347,19
Q9UH99,SUN2,True,False,False,717,0.16875871687587168,0.16736401673640167,5
Q9UHB6,LIMA1,False,False,False,759,0.8326745718050066,0.16996047430830039,8
Q9UHB7,AFF4,True,False,False,1163,0.819432502149613,0.23989681857265693,8
Q9UHD8,SEPTIN9,False,False,False,586,0.5204778156996587,0.14334470989761092,5
Q9UHD9,UBQLN2,True,False,False,624,0.7211538461538461,0.1778846153846154,12
Q9UHF7,TRPS1,False,False,False,1281,0.5003903200624512,0.16237314597970337,5
Q9UHR5,SAP30BP,True,False,False,308,0.5357142857142857,0.17532467532467533,20
Q9UHX1,PUF60,False,False,False,559,0.2146690518783542,0.11449016100178891,4
Q9UHY1,NRBP1,True,False,False,535,0.2523364485981308,0.14579439252336449,3
Q9UIF8,BAZ2B,True,False,False,2168,0.559040590405904,0.16282287822878228,7
Q9UIU6,SIX4,True,False,False,781,0.293213828425096,0.19718309859154928,12
Q9UJ99,CDH22,True,False,False,828,0.2898089171974522,0.14009661835748793,3
Q9UJU6,DBNL,False,False,False,430,0.5279069767441861,0.10232558139534884,3
Q9UJX2,CDC23,False,False,False,597,0.03350083752093802,0.10385259631490787,3
Q9UK61,TASOR,True,False,False,1670,0.3688622754491018,0.14850299401197606,4
Q9UKA4,AKAP11,False,False,False,1901,0.2540768016833246,0.18726985796948975,5
Q9UKD1,GMEB2,True,False,False,530,0.2490566037735849,0.16037735849056603,5
Q9UKX7,NUP50,False,True,True,468,0.45726495726495725,0.1623931623931624,4
Q9UKY1,ZHX1,True,False,False,873,0.422680412371134,0.17525773195876287,15
Q9ULH7,MRTFB,True,False,False,1088,0.7895220588235294,0.18658088235294118,6
Q9ULJ3,ZBTB21,False,False,False,1066,0.4606003752345216,0.1651031894934334,4
Q9ULL5,PRR12,False,False,False,2036,0.8555992141453831,0.13310412573673872,12
Q9ULM3,YEATS2,True,False,False,1422,0.4444444444444444,0.1940928270042194,36
Q9ULT8,HECTD1,True,False,False,2610,0.2685823754789272,0.16590038314176245,18
Q9ULU4,ZMYND8,True,False,False,1186,0.5927487352445194,0.20236087689713322,12
Q9ULV5,HSF4,False,False,False,492,0.5,0.11178861788617886,2
Q9UM11,FZR1,True,False,False,496,0.2898089171974522,0.17338709677419356,3
Q9UM82,SPATA2,True,False,False,520,0.26153846153846155,0.19230769230769232,3
Q9UMS4,PRPF19,True,False,False,504,0.06547619047619048,0.16865079365079366,3
Q9UMS5,PHTF1,False,False,False,762,0.17454068241469817,0.14829396325459318,3
Q9UN79,SOX13,False,False,False,622,0.7057877813504824,0.12861736334405144,3
Q9UN86,G3BP2,False,False,False,482,0.6161825726141079,0.1016597510373444,2
Q9UNF1,MAGED2,False,False,False,606,0.4603960396039604,0.16666666666666666,4
Q9UPA5,BSN,True,False,False,3926,0.8413143148242486,0.1686194600101885,38
Q9UPN6,SCAF8,True,False,False,1271,0.6309992132179386,0.13375295043273014,13
Q9UPN9,TRIM33,True,False,False,1127,0.4472049689440994,0.1401952085181899,7
Q9UPQ0,LIMCH1,True,False,False,1083,0.7192982456140351,0.1615881809787627,7
Q9UPQ9,TNRC6B,False,False,False,1833,0.8892525913802509,0.19749045280960176,6
Q9UPS6,SETD1B,False,False,False,1966,0.6907426246185148,0.1520854526958291,3
Q9UPV9,TRAK1,False,False,False,953,0.3515215110178384,0.18048268625393493,3
Q9UPZ3,HPS5,True,False,False,1129,0.1328609388839681,0.15589016829052257,3
Q9UQ03,CORO2B,False,False,False,480,0.2898089171974522,0.11041666666666666,3
Q9UQ35,SRRM2,True,False,False,2752,0.9752906976744186,0.29578488372093026,51
Q9UQB3,CTNND2,False,False,False,1225,0.5395918367346939,0.17795918367346938,6
Q9UQR0,SCML2,True,False,False,700,0.39,0.16714285714285715,4
Q9UQR1,ZNF148,False,False,False,794,0.5491183879093199,0.1712846347607053,5
Q9Y2W1,THRAP3,True,False,False,955,0.962303664921466,0.20523560209424083,5
Q9Y2X9,ZNF281,True,False,False,895,0.5709497206703911,0.20335195530726258,19
Q9Y3S1,WNK2,False,False,False,2297,0.7292120156726165,0.1410535481062255,2
Q9Y450,HBS1L,False,False,False,684,0.23976608187134502,0.13450292397660818,3
Q9Y467,SALL2,True,False,False,1007,0.6653426017874876,0.17874875868917578,8
Q9Y4B4,RAD54L2,True,False,False,1467,0.4021813224267212,0.13974096796182686,6
Q9Y4B5,MTCL1,False,False,False,1905,0.7307086614173228,0.13280839895013125,4
Q9Y4B6,DCAF1,False,False,False,1507,0.21964167219641673,0.12873258128732581,5
Q9Y4H2,IRS2,False,False,False,1338,0.7458893871449925,0.17189835575485798,7
Q9Y512,SAMM50,False,False,False,469,0.029850746268656716,0.11940298507462686,5
Q9Y520,PRRC2C,True,False,False,2896,0.9074585635359116,0.16540055248618785,71
Q9Y580,RBM7,True,False,False,266,0.6127819548872181,0.18421052631578946,4
Q9Y5A9,YTHDF2,False,False,False,579,0.49222797927461137,0.153713298791019,8
Q9Y5B9,SUPT16H,False,False,False,1047,0.2139446036294174,0.11079274116523401,4
Q9Y5M8,SRPRB,True,False,False,271,0.01845018450184502,0.15129151291512916,5
Q9Y618,NCOR2,True,False,False,2514,0.8631662688941926,0.15274463007159905,49
Q9Y678,COPG1,True,False,False,874,0.06178489702517163,0.14073226544622425,5
Q9Y692,GMEB1,True,False,False,573,0.3682373472949389,0.16404886561954624,3
Q9Y6G9,DYNC1LI1,False,False,False,523,0.32122370936902483,0.1338432122370937,3
Q9Y6Q9,NCOA3,True,False,False,1424,0.7907303370786517,0.1699438202247191,9
Q9Y6R9,CCDC61,False,False,False,512,0.603515625,0.1484375,3
Q9Y6V0,PCLO,False,False,False,5142,0.6812524309607156,0.20245040840140024,27
Q9Y6X8,ZHX2,False,False,False,837,0.4647550776583035,0.16367980884109917,4
Q9Y6X9,MORC2,False,False,False,1032,0.37209302325581395,0.1298449612403101,7
Q9Y6Y8,SEC23IP,True,False,False,1000,0.281,0.149,28
