accession,gene,has_region,is_fg_nup,is_fg_nup_complex,length,disorder_fraction,st_fraction,n_sites
Q15048,LRRC14,False,False,False,493,0.010141987829614604,0.11764705882352941,1
Q15050,RRS1,False,False,False,365,0.7287671232876712,0.07123287671232877,1
Q15052,ARHGEF6,False,False,False,776,0.13402061855670103,0.15721649484536082,1
Q15054,POLD3,False,False,False,466,0.6630901287553648,0.1609442060085837,2
Q15056,EIF4H,False,False,False,248,0.625,0.11693548387096774,4
Q15058,KIF14,True,False,False,1648,0.2815533980582524,0.15655339805825244,6
Q15061,WDR43,False,False,False,677,0.21418020679468242,0.15066469719350073,1
Q15067,ACOX1,False,False,False,660,0.045454545454545456,0.12424242424242424,3
Q15075,EEA1,False,False,False,1411,0.3982990786676116,0.11906449326718639,3
Q15111,PLCL1,False,False,False,1095,0.13972602739726028,0.1178082191780822,3
Q15118,PDK1,False,False,False,436,0.2898089171974522,0.12385321100917432,2
Q15120,PDK3,False,False,False,406,0.054187192118226604,0.11083743842364532,1
Q15125,EBP,False,False,False,230,0.004347826086956522,0.1,2
Q15149,PLEC,False,False,False,4684,0.2672929120409906,0.10076857386848848,11
Q15154,PCM1,True,False,False,2024,0.6931818181818182,0.1625494071146245,4
Q15155,NOMO1,False,False,False,1222,0.049099836333878884,0.14893617021276595,1
Q15165,PON2,False,False,False,354,0.0,0.10734463276836158,1
Q15223,NECTIN1,False,False,False,517,0.26305609284332687,0.12572533849129594,1
Q15233,NONO,False,False,False,471,0.6624203821656051,0.07218683651804671,3
Q15256,PTPRR,False,False,False,657,0.0091324200913242,0.1248097412480974,1
Q15257,PTPA,False,False,False,358,0.1005586592178771,0.09497206703910614,2
Q15269,PWP2,False,False,False,919,0.06746463547334058,0.14907508161044614,2
Q15287,RNPS1,False,False,False,305,1.0,0.28524590163934427,2
Q15293,RCN1,False,False,False,331,0.229607250755287,0.07854984894259819,2
Q15306,IRF4,False,False,False,451,0.1197339246119734,0.09977827050997783,1
Q15334,LLGL1,False,False,False,1064,0.1325187969924812,0.143796992481203,1
Q15345,LRRC41,False,False,False,812,0.21674876847290642,0.15517241379310345,2
Q15365,PCBP1,False,False,False,356,0.13764044943820225,0.16853932584269662,3
Q15386,UBE3C,False,False,False,1083,0.03693444136657433,0.1265004616805171,1
Q15390,MTFR1,False,False,False,333,0.5435435435435435,0.12912912912912913,1
Q15393,SF3B3,False,False,False,1217,0.056696795398520954,0.11914543960558752,1
Q15397,PUM3,False,False,False,648,0.21450617283950618,0.11574074074074074,2
Q15398,DLGAP5,False,False,False,846,0.5602836879432624,0.1524822695035461,2
Q15413,RYR3,False,False,False,4870,0.07002053388090348,0.11498973305954825,3
Q15415,RBMY1F,False,False,False,496,0.8165322580645161,0.1814516129032258,1
Q15418,RPS6KA1,False,False,False,735,0.10068027210884353,0.12108843537414966,4
Q15428,SF3A2,False,False,False,464,0.7392241379310345,0.07112068965517242,2
Q15431,SYCP1,False,False,False,976,0.2898089171974522,0.13012295081967212,2
Q15434,RBMS2,False,False,False,407,0.36363636363636365,0.1891891891891892,3
Q15436,SEC23A,False,False,False,765,0.044444444444444446,0.12941176470588237,6
Q15437,SEC23B,True,False,False,767,0.048239895697522815,0.11864406779661017,8
Q15459,SF3A1,True,False,False,793,0.6809583858764187,0.09457755359394704,5
Q15475,SIX1,False,False,False,284,0.4964788732394366,0.14084507042253522,1
Q15528,MED22,False,False,False,200,0.31,0.135,2
Q15532,SS18,False,False,False,418,0.9808612440191388,0.08851674641148326,2
Q15542,TAF5,False,False,False,800,0.31375,0.13875,1
Q15545,TAF7,False,False,False,349,0.5186246418338109,0.1174785100286533,2
Q15561,TEAD4,False,False,False,434,0.2557603686635945,0.1497695852534562,4
Q15572,TAF1C,False,False,False,869,0.28308400460299193,0.13118527042577677,3
Q15596,NCOA2,False,False,False,1464,0.8210382513661202,0.1646174863387978,1
Q15637,SF1,True,False,False,639,0.9061032863849765,0.12206572769953052,9
Q15643,TRIP11,False,False,False,1979,0.3461344113188479,0.12683173319858515,1
Q15645,TRIP13,False,False,False,432,0.032407407407407406,0.13425925925925927,2
Q15648,MED1,True,False,False,1581,0.6590765338393422,0.23782416192283365,18
Q15652,JMJD1C,True,False,False,2540,0.5169291338582677,0.16968503937007873,46
Q15654,TRIP6,True,False,False,476,0.5588235294117647,0.09873949579831932,3
Q15672,TWIST1,False,False,False,202,0.6089108910891089,0.16831683168316833,1
Q15691,MAPRE1,True,False,False,268,0.23880597014925373,0.07835820895522388,5
Q15696,ZRSR2,False,False,False,482,0.5663900414937759,0.12448132780082988,1
Q15714,TSC22D1,False,False,False,1073,0.7735321528424977,0.21994408201304752,3
Q15717,ELAVL1,False,False,False,326,0.06748466257668712,0.13496932515337423,1
Q15723,ELF2,True,False,False,593,0.4671163575042159,0.1905564924114671,23
Q15735,INPP5J,False,False,False,1006,0.5964214711729622,0.17594433399602386,1
Q15742,NAB2,False,False,False,525,0.5580952380952381,0.12380952380952381,1
Q15750,TAB1,True,False,False,504,0.3055555555555556,0.15873015873015872,9
Q15751,HERC1,False,False,False,4861,0.1653980662415141,0.1512034560789961,3
Q15788,NCOA1,True,False,False,1441,0.7057598889659958,0.17973629424011103,4
Q15814,TBCC,False,False,False,346,0.14450867052023122,0.12716763005780346,1
Q15833,STXBP2,False,False,False,593,0.04384485666104553,0.12478920741989882,1
Q15904,ATP6AP1,False,False,False,470,0.0,0.15319148936170213,1
Q15907,RAB11B,False,False,False,218,0.14220183486238533,0.13302752293577982,1
Q15910,EZH2,False,False,False,746,0.30831099195710454,0.1126005361930295,6
Q15911,ZFHX3,False,False,False,3703,0.5409127734269511,0.15798001620307858,6
Q15942,ZYX,True,False,False,572,0.6416083916083916,0.11363636363636363,16
Q16143,SNCB,False,False,False,134,0.7014925373134329,0.09701492537313433,2
Q16181,SEPTIN7,False,False,False,437,0.2517162471395881,0.09153318077803203,2
Q16186,ADRM1,True,False,False,407,0.4963144963144963,0.1769041769041769,11
Q16204,CCDC6,True,False,False,474,0.6181434599156118,0.16244725738396623,7
Q16222,UAP1,False,False,False,522,0.09195402298850575,0.08237547892720307,1
Q16352,INA,False,False,False,499,0.20240480961923848,0.156312625250501,4
Q16363,LAMA4,False,False,False,1823,0.12342292923752057,0.13658804168952277,1
Q16512,PKN1,False,False,False,942,0.2898089171974522,0.1305732484076433,1
Q16514,TAF12,False,False,False,161,0.453416149068323,0.13664596273291926,2
Q16531,DDB1,False,False,False,1140,0.007894736842105263,0.13596491228070176,2
Q16543,CDC37,False,False,False,378,0.2751322751322751,0.07936507936507936,1
Q16555,DPYSL2,True,False,False,572,0.13111888111888112,0.14335664335664336,6
Q16563,SYPL1,False,False,False,259,0.06177606177606178,0.14285714285714285,1
Q16566,CAMK4,False,False,False,473,0.19027484143763213,0.10570824524312897,3
Q16594,TAF9,True,False,False,264,0.5303030303030303,0.20075757575757575,13
Q16620,NTRK2,False,False,False,822,0.057177615571776155,0.12773722627737227,1
Q16621,NFE2,False,False,False,373,0.2898089171974522,0.13672922252010725,1
Q16623,STX1A,False,False,False,288,0.3263888888888889,0.1423611111111111,1
Q16629,SRSF7,False,False,False,238,0.5966386554621849,0.2184873949579832,5
Q16643,DBN1,False,False,False,649,0.7411402157164869,0.12018489984591679,3
Q16650,TBR1,False,False,False,682,0.4046920821114369,0.1627565982404692,1
Q16656,NRF1,False,False,False,503,0.2504970178926441,0.16699801192842942,1
Q16666,IFI16,False,False,False,785,0.4012738853503185,0.16687898089171974,2
Q16676,FOXD1,False,False,False,465,0.2898089171974522,0.1053763440860215,2
Q16760,DGKD,False,False,False,1214,0.23146622734761121,0.14332784184514002,3
Q16787,LAMA3,False,False,False,3333,0.093009300930093,0.13081308130813082,1
Q16799,RTN1,False,False,False,776,0.7061855670103093,0.15979381443298968,1
Q16822,PCK2,False,False,False,640,0.0859375,0.1046875,1
Q16875,PFKFB3,False,False,False,520,0.14807692307692308,0.12307692307692308,1
Q16880,UGT8,False,False,False,541,0.0166358595194085,0.09981515711645102,2
Q17R98,ZNF827,False,False,False,1081,0.5272895467160037,0.1887141535615171,1
Q17RB8,LONRF1,False,False,False,773,0.111254851228978,0.09831824062095731,1
Q17RS7,GEN1,True,False,False,908,0.15638766519823788,0.14977973568281938,5
Q17RY0,CPEB4,False,False,False,729,0.2898089171974522,0.13854595336076816,1
Q17RY6,LY6K,False,False,False,165,0.2898089171974522,0.08484848484848485,1
Q18PE1,DOK7,False,False,False,504,0.4444444444444444,0.17063492063492064,2
Q1KMD3,HNRNPUL2,False,False,False,747,0.41767068273092367,0.08032128514056225,2
Q27J81,INF2,False,False,False,1249,0.45076060848678945,0.1257005604483587,1
Q29980,MICB,False,False,False,383,0.1801566579634465,0.1566579634464752,1
Q29RF7,PDS5A,False,False,False,1337,0.17427075542258788,0.11069558713537771,4
Q2KHR2,RFX7,False,False,False,1460,0.7285399853264857,0.21575342465753425,3
Q2KHR3,QSER1,True,False,False,1735,0.5654178674351585,0.22478386167146974,52
Q2LD37,BLTP1,False,False,False,5005,0.32647352647352645,0.1836163836163836,2
Q2M2I8,AAK1,True,False,False,961,0.5691987513007284,0.14776274713839752,6
Q2NL68,PROSER3,True,False,False,480,0.8708333333333333,0.19791666666666666,3
Q2PPJ7,RALGAPA2,False,False,False,1873,0.15429791777896423,0.14575547250400428,1
Q2T9K0,TMEM44,False,False,False,475,0.2463157894736842,0.15368421052631578,2
Q2TAA8,TSNAXIP1,False,False,False,658,0.11702127659574468,0.1033434650455927,1
Q2TAC2,CCDC57,False,False,False,915,0.49508196721311476,0.10273224043715846,1
Q2TAL8,QRICH1,True,False,False,776,0.31958762886597936,0.14175257731958762,6
Q2TB10,ZNF800,False,False,False,664,0.48042168674698793,0.16566265060240964,1
Q2V2M9,FHOD3,False,False,False,1422,0.5084388185654009,0.1441631504922644,2
Q2VPJ9,LRRC75B,False,False,False,315,0.2898089171974522,0.14285714285714285,1
Q2WGJ6,KLHL38,False,False,False,581,0.0,0.13080895008605853,2
Q2WGJ9,FER1L6,False,False,False,1857,0.193322563274098,0.11362412493268713,1
Q2Y0W8,SLC4A8,False,False,False,1093,0.17108874656907594,0.11893870082342177,3
Q32M84,BTBD16,False,False,False,506,0.0,0.12648221343873517,1
Q32MZ4,LRRFIP1,False,False,False,808,0.8997524752475248,0.1547029702970297,1
Q32P28,P3H1,False,False,False,736,0.125,0.10869565217391304,1
Q32P44,EML3,False,False,False,896,0.3091517857142857,0.15401785714285715,1
Q3KP66,INAVA,False,False,False,663,0.6742081447963801,0.14479638009049775,1
Q3KQU3,MAP7D1,False,False,False,841,0.8989298454221165,0.14982164090368608,3
Q3L8U1,CHD9,False,False,False,2897,0.42940973420780115,0.15602347255781843,2
Q3LI81,KRTAP27-1,False,False,False,207,0.2898089171974522,0.2463768115942029,2
Q3MII6,TBC1D25,False,False,False,688,0.2761627906976744,0.12063953488372094,1
Q3MIN7,RGL3,False,False,False,710,0.4535211267605634,0.14929577464788732,1
Q3MJ13,WDR72,False,False,False,1102,0.05172413793103448,0.14791288566243194,1
Q3SXY7,LRIT3,False,False,False,679,0.10603829160530191,0.21796759941089838,1
Q3SYG4,BBS9,False,False,False,887,0.07102593010146561,0.14317925591882752,2
Q3V6T2,CCDC88A,False,False,False,1871,0.47247461250668094,0.15232495991448422,2
Q3YBR2,TBRG1,False,False,False,411,0.21897810218978103,0.12165450121654502,3
Q3YEC7,RABL6,False,False,False,729,0.6886145404663924,0.12482853223593965,1
Q460N5,PARP14,False,False,False,1801,0.06607440310938367,0.1249305941143809,1
Q494V2,CFAP100,False,False,False,611,0.4713584288052373,0.14402618657937807,1
Q495C1,RNF212,False,False,False,297,0.2898089171974522,0.16498316498316498,1
Q49AA0,ZFP69,False,False,False,526,0.17870722433460076,0.15019011406844107,3
Q4AC94,C2CD3,False,False,False,2353,0.34594135146621335,0.18019549511262217,1
Q4FZB7,KMT5B,False,False,False,885,0.6067796610169491,0.16271186440677965,1
Q4G0P3,HYDIN,False,False,False,5121,0.1200937316930287,0.13141964460066394,2
Q4G176,ACSF3,False,False,False,576,0.029513888888888888,0.125,1
Q4KMP7,TBC1D10B,True,False,False,808,0.5804455445544554,0.1373762376237624,7
Q4KMQ1,TPRN,False,False,False,711,0.8312236286919831,0.12376933895921238,1
Q4KWH8,PLCH1,False,False,False,1693,0.2669816893089191,0.15829887773183698,3
Q4L180,FILIP1L,False,False,False,1135,0.5048458149779735,0.14625550660792952,3
Q4LDE5,SVEP1,True,False,False,3571,0.009801176141136937,0.14869784374124895,5
Q4V328,GRIPAP1,False,False,False,841,0.5410225921521997,0.10939357907253269,1
Q4V348,ZNF658B,False,False,False,819,0.05616605616605617,0.15262515262515264,1
Q4VCS5,AMOT,False,False,False,1084,0.7038745387453874,0.13837638376383765,6
Q4VX76,SYTL3,False,False,False,610,0.16393442622950818,0.14590163934426228,1
Q4ZG55,GREB1,False,False,False,1949,0.13853258081067213,0.1482811698306824,3
Q52LR7,EPC2,False,False,False,807,0.48079306071871125,0.15985130111524162,2
Q52M58,LINC02914,False,False,False,125,0.2898089171974522,0.192,1
Q52M93,ZNF585B,False,False,False,769,0.05851755526657997,0.15474642392717816,2
Q538Z0,LUZP6,False,False,False,58,0.017241379310344827,0.27586206896551724,1
Q53ET0,CRTC2,True,False,False,693,0.8484848484848485,0.2077922077922078,8
Q53G44,IFI44L,False,False,False,452,0.2898089171974522,0.1261061946902655,1
Q53GS9,USP39,False,False,False,565,0.16106194690265488,0.11858407079646018,1
Q53H47,SETMAR,False,False,False,684,0.05555555555555555,0.10380116959064327,2
Q53H54,TYW2,False,False,False,448,0.2898089171974522,0.09598214285714286,1
Q562R1,ACTBL2,False,False,False,376,0.2898089171974522,0.12234042553191489,1
Q58A45,PAN3,False,False,False,887,0.2638105975197294,0.1488162344983089,3
Q58FF7,HSP90AB3P,False,False,False,597,0.23283082077051925,0.11557788944723618,1
Q58FG1,HSP90AA4P,False,False,False,418,0.32057416267942584,0.145933014354067,2
Q5BJF6,ODF2,False,False,False,829,0.44752714113389624,0.12303980699638119,1
Q5BJH7,YIF1B,True,False,False,314,0.14012738853503184,0.09554140127388536,5
Q5BKT4,ALG10,False,False,False,473,0.0,0.12050739957716702,1
Q5BKZ1,ZNF326,False,False,False,582,0.7027491408934707,0.12886597938144329,2
Q5C9Z4,NOM1,False,False,False,860,0.4127906976744186,0.12093023255813953,2
Q5CZC0,FSIP2,False,False,False,6907,0.15954828434921095,0.17301288547850008,7
Q5DX21,IGSF11,False,False,False,431,0.16241299303944315,0.18793503480278423,2
Q5EBL2,ZNF628,False,False,False,1059,0.5250236071765817,0.13314447592067988,1
Q5FWF5,ESCO1,False,False,False,840,0.5928571428571429,0.1761904761904762,4
Q5FWF6,ZNF789,False,False,False,425,0.06588235294117648,0.11294117647058824,1
Q5H9E4,SLC25A53,False,False,False,307,0.2898089171974522,0.14006514657980457,1
Q5H9F3,BCORL1,True,False,False,1785,0.6370543541788428,0.18095238095238095,19
Q5H9R4,ARMCX4,False,False,False,2290,0.7174672489082969,0.1554585152838428,1
Q5H9U9,DDX60L,False,False,False,1706,0.029308323563892145,0.11254396248534584,1
Q5HY92,FIGN,False,False,False,759,0.4505928853754941,0.1963109354413702,1
Q5HYC2,BRD10,False,False,False,2103,0.2898089171974522,0.19495958155016643,12
Q5HYK7,SH3D19,False,False,False,790,0.5860759493670886,0.13544303797468354,2
Q5JPB2,ZNF831,False,False,False,1677,0.8455575432319619,0.16457960644007155,3
Q5JPE7,NOMO2,False,False,False,1267,0.041831097079715863,0.14917127071823205,1
Q5JPF3,ANKRD36C,False,False,False,1778,0.48087739032620924,0.15916760404949382,2
Q5JR59,MTUS2,False,False,False,1369,0.7311906501095691,0.16508400292184075,2
Q5JRA6,MIA3,False,False,False,1907,0.6890403775563713,0.12847404299947562,4
Q5JRC9,FAM47A,False,False,False,791,0.5802781289506953,0.1504424778761062,1
Q5JRX3,PITRM1,False,False,False,1037,0.08968177434908389,0.1359691417550627,4
Q5JS37,NHLRC3,False,False,False,347,0.0,0.12680115273775217,1
Q5JSL3,DOCK11,False,False,False,2073,0.0371442354076218,0.13121080559575493,1
Q5JSZ5,PRRC2B,True,False,False,2229,0.8905338716913415,0.15522655899506504,9
Q5JTH9,RRP12,False,False,False,1297,0.23438704703161142,0.12798766383962992,2
Q5JTV8,TOR1AIP1,False,False,False,583,0.5763293310463122,0.17667238421955403,4
Q5JTW2,CEP78,False,False,False,689,0.2931785195936139,0.14658925979680695,2
Q5JWR5,DOP1A,False,False,False,2465,0.13955375253549696,0.16064908722109533,2
Q5K651,SAMD9,False,False,False,1589,0.06607929515418502,0.11768407803650094,1
Q5KSL6,DGKK,False,False,False,1271,0.2179386309992132,0.13296616837136113,1
Q5M775,SPECC1,False,False,False,1068,0.648876404494382,0.18071161048689138,1
Q5MIZ7,PPP4R3B,False,False,False,849,0.21201413427561838,0.13898704358068315,1
Q5MNV8,FBXO47,False,False,False,452,0.0,0.13274336283185842,1
Q5QJ38,TCHHL1,False,False,False,904,0.8418141592920354,0.16150442477876106,2
Q5QP82,DCAF10,False,False,False,559,0.3041144901610018,0.18962432915921287,2
Q5R372,RABGAP1L,False,False,False,815,0.2898089171974522,0.13865030674846626,1
Q5S007,LRRK2,False,False,False,2527,0.00554016620498615,0.11911357340720222,1
Q5SQN1,SNAP47,False,False,False,464,0.2025862068965517,0.15732758620689655,1
Q5SRE5,NUP188,False,False,True,1749,0.0577472841623785,0.14351057747284163,2
Q5SRN2,TSBP1,False,False,False,563,0.7175843694493783,0.15985790408525755,1
Q5SSJ5,HP1BP3,False,False,False,553,0.6094032549728752,0.15370705244122965,4
Q5SVS4,SLC25A30,False,False,False,291,0.0,0.12714776632302405,1
Q5SW79,CEP170,True,False,False,1584,0.8150252525252525,0.21401515151515152,8
Q5T0B9,ZNF362,True,False,False,420,0.530952380952381,0.1976190476190476,10
Q5T0F9,CC2D1B,False,False,False,858,0.6421911421911422,0.08974358974358974,1
Q5T0W9,FAM83B,False,False,False,1011,0.5707220573689417,0.18001978239366964,1
Q5T160,RARS2,False,False,False,578,0.0034602076124567475,0.11764705882352941,1
Q5T1A1,DCST2,False,False,False,773,0.1448900388098318,0.12419146183699871,1
Q5T1J5,CHCHD2P9,False,False,False,151,0.2898089171974522,0.11258278145695365,1
Q5T1M5,FKBP15,False,False,False,1219,0.593929450369155,0.15258408531583265,3
Q5T1N1,AKNAD1,False,False,False,836,0.5777511961722488,0.17464114832535885,1
Q5T1R4,HIVEP3,False,False,False,2406,0.8300083125519534,0.19825436408977556,19
Q5T200,ZC3H13,False,False,False,1668,0.8189448441247003,0.16666666666666666,4
Q5T2S8,ODAD2,False,False,False,1044,0.1053639846743295,0.11398467432950192,1
Q5T3F8,TMEM63B,True,False,False,832,0.08173076923076923,0.12259615384615384,3
Q5T3J3,LRIF1,False,False,False,769,0.3966189856957087,0.20546163849154747,9
Q5T442,GJC2,False,False,False,439,0.44646924829157175,0.10022779043280182,1
Q5T481,RBM20,False,False,False,1227,0.7017114914425427,0.14099429502852487,2
Q5T4S7,UBR4,False,False,False,5183,0.12733937873818252,0.15473663901215512,4
Q5T5D7,ZNF684,False,False,False,378,0.06084656084656084,0.13756613756613756,1
Q5T5J6,SWT1,True,False,False,900,0.26222222222222225,0.16666666666666666,6
Q5T5P2,KIAA1217,False,False,False,1943,0.7972207925887802,0.18270715388574368,4
Q5T5U3,ARHGAP21,False,False,False,1958,0.6685393258426966,0.20888661899897856,2
Q5T655,CFAP58,False,False,False,872,0.2098623853211009,0.0768348623853211,1
Q5T6F2,UBAP2,True,False,False,1119,0.7658623771224308,0.24307417336907952,69
Q5T7N2,L1TD1,False,False,False,865,0.4277456647398844,0.15606936416184972,1
Q5T7P6,TMEM78,False,False,False,136,0.2898089171974522,0.21323529411764705,1
Q5T890,ERCC6L2,False,False,False,1561,0.3382447149263293,0.16527866752082,1
Q5T8A7,PPP1R26,False,False,False,1209,0.8742762613730356,0.1662531017369727,3
Q5T8P6,RBM26,True,False,False,1007,0.631578947368421,0.1499503475670308,12
Q5TAP6,UTP14C,False,False,False,766,0.2898089171974522,0.11357702349869452,2
Q5TB30,DEPDC1,False,False,False,811,0.07151664611590629,0.13316892725030827,4
Q5TBA9,FRY,False,False,False,3013,0.2898089171974522,0.1523398606040491,1
Q5TC79,ZBTB37,False,False,False,503,0.5029821073558648,0.15904572564612326,1
Q5TC84,OGFRL1,False,False,False,451,0.5254988913525499,0.13303769401330376,1
Q5TCS8,AK9,False,False,False,1911,0.19309262166405022,0.08948194662480377,2
Q5TCY1,TTBK1,False,False,False,1321,0.7464042392127176,0.1453444360333081,2
Q5TEZ5,C6orf163,False,False,False,329,0.303951367781155,0.07598784194528875,2
Q5TGY3,AHDC1,False,False,False,1603,0.743605739238927,0.15283842794759825,11
Q5THJ4,VPS13D,False,False,False,4388,0.10756608933454877,0.1453965360072926,3
Q5TIA1,MEI1,False,False,False,1274,0.02433281004709576,0.14521193092621665,1
Q5TYX0,PRAMEF5,False,False,False,476,0.0,0.10714285714285714,1
Q5TZA2,CROCC,False,False,False,2017,0.4933068914229053,0.10808130887456618,2
Q5U5X8,FAM222A,False,False,False,452,0.30973451327433627,0.14380530973451328,1
Q5UIP0,RIF1,False,False,False,2472,0.46480582524271846,0.1808252427184466,6
Q5VST9,OBSCN,False,False,False,7968,0.17482429718875503,0.13842871485943775,6
Q5VSY0,GKAP1,False,False,False,366,0.2898089171974522,0.13934426229508196,2
Q5VT06,CEP350,False,False,False,3117,0.6243182547321142,0.18158485723452036,5
Q5VT25,CDC42BPA,False,False,False,1732,0.2476905311778291,0.1351039260969977,1
Q5VT52,RPRD2,True,False,False,1461,0.7754962354551677,0.22518822724161533,67
Q5VT97,SYDE2,False,False,False,1194,0.4036850921273032,0.1490787269681742,2
Q5VTB9,RNF220,False,False,False,566,0.46113074204946997,0.15371024734982333,1
Q5VTE0,EEF1A1P5,False,False,False,462,0.2898089171974522,0.11038961038961038,4
Q5VTE6,ANGEL2,False,False,False,544,0.2898089171974522,0.13051470588235295,1
Q5VTR2,RNF20,False,False,False,975,0.41846153846153844,0.10358974358974359,2
Q5VU43,PDE4DIP,False,False,False,2346,0.39727195225916456,0.14919011082693948,1
Q5VU65,NUP210L,False,False,False,1888,0.2898089171974522,0.13983050847457626,2
Q5VUA4,ZNF318,True,False,False,2279,0.7222465993856955,0.1755155770074594,18
Q5VUB5,FAM171A1,False,False,False,890,0.4640449438202247,0.16853932584269662,1
Q5VUR7,ANKRD20A3P,False,False,False,823,0.2898089171974522,0.11543134872417983,2
Q5VV42,CDKAL1,False,False,False,579,0.09844559585492228,0.11398963730569948,1
Q5VVC0,SPO16,False,False,False,180,0.0,0.17222222222222222,1
Q5VWJ9,SNX30,False,False,False,437,0.16475972540045766,0.12128146453089245,1
Q5VWN6,TASOR2,True,False,False,2430,0.408641975308642,0.17366255144032922,16
Q5VWX1,KHDRBS2,False,False,False,349,0.6160458452722063,0.10888252148997135,1
Q5VYK3,ECPAS,True,False,False,1845,0.056368563685636856,0.13821138211382114,5
Q5VZ18,SHE,False,False,False,495,0.2898089171974522,0.15353535353535352,1
Q5VZ89,DENND4C,False,False,False,1909,0.2179151388161341,0.17077003666841278,1
Q5VZE5,NAA35,False,False,False,725,0.07724137931034483,0.10206896551724139,2
Q5VZL5,ZMYM4,False,False,False,1548,0.3268733850129199,0.16149870801033592,3
Q5XG87,TENT4A,False,False,False,792,0.5103626943005182,0.16792929292929293,1
Q5XPI4,RNF123,False,False,False,1314,0.09969558599695585,0.1232876712328767,6
Q5XX13,FBXW10,False,False,False,1052,0.09315589353612168,0.13307984790874525,1
Q63HK3,ZKSCAN2,False,False,False,967,0.2854188210961737,0.1282316442605998,1
Q63HK5,TSHZ3,False,False,False,1081,0.5901942645698427,0.2072155411655874,4
Q63HN8,RNF213,False,False,False,5207,0.08277318993662378,0.12137507201843672,3
Q63HR2,TNS2,False,False,False,1409,0.44002838892831797,0.1554293825408091,4
Q63ZY3,KANK2,False,False,False,851,0.5428907168037603,0.15393654524089306,2
Q64LD2,WDR25,False,False,False,544,0.2898089171974522,0.17830882352941177,2
Q659A1,ICE2,False,False,False,982,0.3054989816700611,0.17209775967413443,2
Q66GS9,CEP135,False,False,False,1140,0.25701754385964914,0.12543859649122807,3
Q66K14,TBC1D9B,False,False,False,1250,0.1744,0.1336,2
Q66K41,ZNF385C,False,False,False,422,0.2898089171974522,0.14691943127962084,1
Q66K74,MAP1S,False,False,False,1059,0.45797922568460814,0.1529745042492918,3
Q674X7,KAZN,False,False,False,775,0.5187096774193548,0.12516129032258064,2
Q68BL7,OLFML2A,False,False,False,652,0.2898089171974522,0.147239263803681,1
Q68CP9,ARID2,True,False,False,1835,0.4986376021798365,0.16839237057220707,20
Q68CR1,SEL1L3,False,False,False,1132,0.05742049469964664,0.10865724381625441,2
Q68CZ2,TNS3,False,False,False,1445,0.5114186851211072,0.16678200692041523,3
Q68D51,DENND2C,False,False,False,928,0.20581896551724138,0.13577586206896552,1
Q68DE3,USF3,False,False,False,2245,0.7567928730512249,0.21959910913140313,5
Q68DK7,MSL1,False,False,False,614,0.747557003257329,0.13517915309446255,2
Q68DL7,C18orf63,False,False,False,685,0.35766423357664234,0.1562043795620438,2
Q68DN1,SPATA31H1,False,False,False,1984,0.2898089171974522,0.20262096774193547,2
Q68DQ2,CRYBG3,False,False,False,2970,0.3925925925925926,0.16936026936026935,2
Q68EM7,ARHGAP17,False,False,False,881,0.5255391600454029,0.1452894438138479,1
Q68J44,DUSP29,False,False,False,220,0.1590909090909091,0.1,1
Q69YQ0,SPECC1L,False,False,False,1117,0.6624888093106536,0.17905102954341987,2
Q6AI12,ANKRD40,False,False,False,368,0.45108695652173914,0.11684782608695653,4
Q6AI39,BICRAL,True,False,False,1079,0.6200185356811863,0.20296570898980537,9
Q6AZY7,SCARA3,False,False,False,606,0.28052805280528054,0.13366336633663367,2
Q6BDI9,REP15,False,False,False,236,0.2898089171974522,0.11440677966101695,2
Q6DD88,ATL3,False,False,False,541,0.04436229205175601,0.11460258780036968,1
Q6DT37,CDC42BPG,False,False,False,1551,0.39200515796260477,0.11669890393294649,1
Q6EMB2,TTLL5,False,False,False,1281,0.38953942232630756,0.16549570647931303,1
Q6F5E8,CARMIL2,False,False,False,1435,0.41114982578397213,0.13588850174216027,1
Q6FI81,CIAPIN1,False,False,False,312,0.1987179487179487,0.14423076923076922,2
Q6GYQ0,RALGAPA1,False,False,False,2036,0.22642436149312378,0.14882121807465618,2
Q6H8Q1,ABLIM2,False,False,False,611,0.37643207855973815,0.15384615384615385,4
Q6IA69,NADSYN1,False,False,False,706,0.0084985835694051,0.12606232294617564,1
Q6ICG6,KIAA0930,False,False,False,404,0.28217821782178215,0.14108910891089108,1
Q6ICL3,TANGO2,False,False,False,276,0.2898089171974522,0.12318840579710146,1
Q6IE81,JADE1,False,False,False,842,0.3479809976247031,0.1330166270783848,1
Q6IMN6,CAPRIN2,False,False,False,1127,0.5874001774622892,0.17834960070984915,2
Q6IPM2,IQCE,False,False,False,695,0.2898089171974522,0.15827338129496402,1
Q6IQ16,SPOPL,False,False,False,392,0.03316326530612245,0.125,1
Q6IQ23,PLEKHA7,False,False,False,1121,0.6761819803746655,0.1471900089206066,1
Q6IQ49,SDE2,False,False,False,451,0.5254988913525499,0.11751662971175167,1
Q6IS14,EIF5AL1,False,False,False,154,0.032467532467532464,0.09740259740259741,1
Q6ISB3,GRHL2,False,False,False,625,0.2528,0.1488,2
Q6IWH7,ANO7,False,False,False,933,0.2898089171974522,0.10503751339764202,1
Q6JBY9,RCSD1,False,False,False,416,1.0,0.1466346153846154,1
Q6KC79,NIPBL,True,False,False,2804,0.45684736091298145,0.15977175463623394,15
