accession,set,offset_-5,offset_-4,offset_-3,offset_-2,offset_-1,offset_+0,offset_+1,offset_+2,offset_+3,offset_+4,offset_+5,plus_one,flank
O14818,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0
Q8ND71,phospho,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0277777777777777
Q96S86,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P07602,phospho,0.1428571428571428,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0952380952380952
Q8N461,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0
Q6P1M9,phospho,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0666666666666666
Q6NS38,phospho,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6DN12,phospho,0.1052631578947368,0.0,0.0,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0350877192982456
P13807,phospho,0.1212121212121212,0.1818181818181818,0.1212121212121212,0.1212121212121212,0.1515151515151515,0.0,0.2121212121212121,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.2121212121212121,0.1313131313131313
Q68G75,phospho,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1111111111111111
P35462,phospho,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.3,0.0,0.2,0.1,0.05
Q9HBH5,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P51504,phospho,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1
Q8N5G2,phospho,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.0,0.2631578947368421,0.1578947368421052,0.0,0.3157894736842105,0.0,0.2631578947368421,0.1140350877192982
Q8N8K9,phospho,0.1538461538461538,0.0,0.0769230769230769,0.0,0.1538461538461538,0.0,0.1538461538461538,0.0,0.0,0.0769230769230769,0.2307692307692307,0.1538461538461538,0.0256410256410256
O95429,phospho,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.4166666666666667,0.25,0.0,0.3333333333333333,0.25,0.25,0.0833333333333333,0.25,0.3333333333333333,0.2222222222222222
Q2TAP0,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BQ52,phospho,0.1333333333333333,0.1333333333333333,0.2666666666666666,0.0666666666666666,0.0,0.0,0.2666666666666666,0.0,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.2666666666666666,0.1111111111111111
Q5T6V5,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
P29144,phospho,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0277777777777777
Q15056,phospho,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1666666666666666,0.0555555555555555,0.0,0.0555555555555555,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.074074074074074
Q9NZC9,phospho,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.0526315789473684,0.05,0.0,0.4,0.15,0.1052631578947368,0.1578947368421052,0.2105263157894736,0.4,0.1130434782608695
Q7Z3Z2,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1111111111111111
Q9H5V7,phospho,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0833333333333333
P78314,phospho,0.0833333333333333,0.25,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.25,0.25,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1805555555555555
Q9H898,phospho,0.0,0.25,0.25,0.25,0.0,0.0,0.75,0.0,0.0,0.5,0.25,0.75,0.2083333333333333
Q96J92,phospho,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.0,0.1764705882352941,0.0588235294117647,0.0392156862745098
P04181,phospho,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666
Q7Z4M0,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BT67,phospho,0.0,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.1666666666666666
Q15633,phospho,0.0769230769230769,0.0,0.3076923076923077,0.0769230769230769,0.0769230769230769,0.0,0.2307692307692307,0.1538461538461538,0.0,0.0769230769230769,0.0769230769230769,0.2307692307692307,0.1025641025641025
Q6XPR3,phospho,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138888888888888
Q8WUJ0,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.0
Q6ZTU2,phospho,0.25,0.375,0.375,0.5,0.25,0.0,0.625,0.25,0.125,0.125,0.125,0.625,0.2916666666666667
O94763,phospho,0.0,0.1071428571428571,0.1071428571428571,0.0357142857142857,0.0357142857142857,0.0,0.1785714285714285,0.1071428571428571,0.0714285714285714,0.0357142857142857,0.1071428571428571,0.1785714285714285,0.0773809523809523
Q9NRJ4,phospho,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.5555555555555556,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.1111111111111111
Q86UE8,phospho,0.09375,0.0625,0.125,0.0625,0.0,0.0,0.1875,0.1612903225806451,0.1333333333333333,0.0689655172413793,0.0,0.1875,0.1021505376344086
P61201,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BW71,phospho,0.0377358490566037,0.0943396226415094,0.0188679245283018,0.0377358490566037,0.0377358490566037,0.0,0.0943396226415094,0.0384615384615384,0.0,0.0384615384615384,0.0769230769230769,0.0943396226415094,0.0380952380952381
Q16576,phospho,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.024390243902439
A2VCK2,phospho,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.1
O75916,phospho,0.125,0.0,0.0,0.125,0.125,0.0,0.125,0.25,0.25,0.0,0.125,0.125,0.1041666666666666
Q8WVM8,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.1176470588235294,0.1176470588235294,0.0,0.0588235294117647,0.1764705882352941,0.0392156862745098
P53671,phospho,0.0,0.1052631578947368,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.0,0.2105263157894736,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.2631578947368421,0.2105263157894736,0.0789473684210526
Q9P2H0,phospho,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,0.2857142857142857,0.0,0.0,0.1428571428571428,0.0952380952380952
Q96IQ7,phospho,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0277777777777777
Q9UK22,phospho,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333
O75874,phospho,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,0.0384615384615384
Q9HAF1,phospho,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0925925925925925
Q7Z4F1,phospho,0.0,0.1818181818181818,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.1515151515151515
Q9HBF4,phospho,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0833333333333333
Q9H251,phospho,0.05,0.05,0.15,0.0,0.0,0.0,0.2,0.15,0.05,0.1,0.15,0.2,0.0833333333333333
Q8TBZ6,phospho,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0461538461538461
Q16799,phospho,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.0,0.1333333333333333,0.0,0.5333333333333333,0.2,0.0666666666666666,0.0,0.1333333333333333,0.5333333333333333,0.0777777777777777
Q9BXY0,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0113636363636363
P03971,phospho,0.125,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666
Q9H9P5,phospho,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.5,0.1388888888888889
P41247,phospho,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0714285714285714
Q9NRF2,phospho,0.0909090909090909,0.0909090909090909,0.1363636363636363,0.0454545454545454,0.0909090909090909,0.0,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.0,0.0909090909090909,0.2727272727272727,0.0909090909090909
Q96AX9,phospho,0.0,0.25,0.0,0.125,0.0,0.0,0.125,0.125,0.25,0.0,0.125,0.125,0.125
Q9BRP4,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q86WG3,phospho,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909
Q14585,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1666666666666666
O95780,phospho,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0972222222222222
Q9H9B4,phospho,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0
Q96NM4,phospho,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.25
P55211,phospho,0.0714285714285714,0.0714285714285714,0.0,0.1428571428571428,0.0,0.0,0.2857142857142857,0.2142857142857142,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.2857142857142857,0.0952380952380952
Q15642,phospho,0.1111111111111111,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.2222222222222222,0.0,0.1666666666666666,0.0555555555555555,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1666666666666666,0.1296296296296296
O94972,phospho,0.125,0.0625,0.1875,0.0,0.0625,0.0,0.25,0.125,0.125,0.125,0.125,0.25,0.1041666666666666
Q7Z406,phospho,0.0888888888888888,0.0666666666666666,0.0444444444444444,0.0666666666666666,0.1111111111111111,0.0,0.1333333333333333,0.0888888888888888,0.0444444444444444,0.0888888888888888,0.0666666666666666,0.1333333333333333,0.0666666666666666
Q8WWZ8,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0238095238095238
P07339,phospho,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0714285714285714
Q8NB50,phospho,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0416666666666666,0.0416666666666666,0.0833333333333333,0.375,0.0,0.0416666666666666,0.0833333333333333
Q14993,phospho,0.4285714285714285,0.0,0.1428571428571428,0.4285714285714285,0.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.119047619047619
Q9NQZ2,phospho,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0416666666666666
Q8TDL5,phospho,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.1666666666666666
Q96B18,phospho,0.25,0.125,0.0833333333333333,0.1666666666666666,0.25,0.0,0.2916666666666667,0.2083333333333333,0.0833333333333333,0.0833333333333333,0.125,0.2916666666666667,0.125
A6NEL2,phospho,0.125,0.0625,0.0625,0.0625,0.125,0.0,0.4375,0.125,0.1875,0.0,0.125,0.4375,0.0833333333333333
Q15742,phospho,0.0625,0.0,0.1875,0.125,0.125,0.0,0.5625,0.1875,0.1875,0.1875,0.125,0.5625,0.1458333333333333
Q9H4A5,phospho,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0185185185185185
Q86Y13,phospho,0.0,0.0,0.1,0.0,0.0909090909090909,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,0.1818181818181818,0.1818181818181818,0.046875
Q5BJD5,phospho,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.1
Q15399,phospho,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
Q13724,phospho,0.0666666666666666,0.0,0.2,0.2,0.1333333333333333,0.0,0.2666666666666666,0.1333333333333333,0.2,0.1333333333333333,0.1333333333333333,0.2666666666666666,0.1444444444444444
A6NDX5,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1666666666666666
Q8IZU8,phospho,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0416666666666666
Q8N2W9,phospho,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0833333333333333
Q16626,phospho,0.25,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.2083333333333333
Q14149,phospho,0.12,0.12,0.0,0.0,0.08,0.0,0.12,0.04,0.04,0.08,0.04,0.12,0.0466666666666666
Q9Y388,phospho,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.0588235294117647,0.1764705882352941,0.0,0.1764705882352941,0.1176470588235294,0.1764705882352941,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.1078431372549019
Q15545,phospho,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.2,0.0333333333333333
Q5VTQ0,phospho,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0666666666666666
P0C7M7,phospho,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222
Q92844,phospho,0.0384615384615384,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.0,0.2307692307692307,0.1153846153846153,0.0,0.1538461538461538,0.0769230769230769,0.2307692307692307,0.0833333333333333
O14640,phospho,0.15,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.1,0.05,0.2,0.0,0.0583333333333333
Q7L014,phospho,0.0,0.0,0.0333333333333333,0.0333333333333333,0.0666666666666666,0.0,0.0333333333333333,0.0666666666666666,0.0,0.0333333333333333,0.0,0.0333333333333333,0.0277777777777777
Q9Y233,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0277777777777777
Q2WGJ9,phospho,0.1428571428571428,0.1428571428571428,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0,0.1428571428571428,0.0952380952380952
Q96EV8,phospho,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0909090909090909,0.0757575757575757
P00167,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H9L3,phospho,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0833333333333333
Q9NQW5,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P57078,phospho,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.05
Q9BY77,phospho,0.1304347826086956,0.0,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0416666666666666,0.1666666666666666,0.1666666666666666,0.0625
Q02413,phospho,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0222222222222222
Q96PM9,phospho,0.0,0.4166666666666667,0.0,0.4166666666666667,0.25,0.0,0.5833333333333334,0.25,0.1818181818181818,0.1818181818181818,0.2727272727272727,0.5833333333333334,0.2428571428571428
Q9HB20,phospho,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.125,0.125,0.125,0.0625
Q9NR00,phospho,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00915,phospho,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
P33527,phospho,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0166666666666666
Q8N1M1,phospho,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111
Q7L5L3,phospho,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0333333333333333
Q07352,phospho,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0,0.1176470588235294,0.1176470588235294,0.125,0.125,0.1333333333333333,0.1176470588235294,0.09
Q9Y2G5,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O76096,phospho,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0416666666666666
Q4VNC1,phospho,0.0,0.0,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.0512820512820512
Q9UID3,phospho,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.2352941176470588,0.0,0.1176470588235294,0.1176470588235294,0.0,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.0588235294117647
O75113,phospho,0.0606060606060606,0.0909090909090909,0.0303030303030303,0.1515151515151515,0.0909090909090909,0.0,0.2727272727272727,0.0909090909090909,0.1212121212121212,0.1212121212121212,0.0606060606060606,0.2727272727272727,0.101010101010101
Q63ZE4,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P86452,phospho,0.1176470588235294,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.1764705882352941,0.0,0.1176470588235294,0.0,0.0588235294117647,0.1764705882352941,0.0392156862745098
Q9BQE5,phospho,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0
P53041,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.037037037037037
Q96H72,phospho,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555
P35713,phospho,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0909090909090909
Q6NZY4,phospho,0.2058823529411764,0.1176470588235294,0.2058823529411764,0.1764705882352941,0.0294117647058823,0.0,0.3823529411764705,0.2352941176470588,0.1176470588235294,0.1176470588235294,0.1470588235294117,0.3823529411764705,0.1617647058823529
P49221,phospho,0.0,0.6,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.1666666666666666
P01584,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111
P78332,phospho,0.0,0.054054054054054,0.0,0.054054054054054,0.027027027027027,0.0,0.1621621621621621,0.054054054054054,0.1081081081081081,0.081081081081081,0.054054054054054,0.1621621621621621,0.0585585585585585
Q9NSA0,phospho,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
O43819,phospho,0.0,0.125,0.125,0.0,0.125,0.0,0.1428571428571428,0.0,0.0,0.2857142857142857,0.0,0.1428571428571428,0.0888888888888888
Q9BV79,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9BQF6,phospho,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.1333333333333333,0.0,0.0,0.0,0.0666666666666666,0.1333333333333333,0.0333333333333333
P32969,phospho,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.05
Q14257,phospho,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333
P20810,phospho,0.0925925925925925,0.1851851851851851,0.109090909090909,0.109090909090909,0.0727272727272727,0.0,0.0545454545454545,0.1272727272727272,0.0545454545454545,0.0363636363636363,0.1272727272727272,0.0545454545454545,0.1033434650455927
P25490,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0769230769230769,0.0384615384615384
Q15361,phospho,0.0344827586206896,0.0,0.1034482758620689,0.0689655172413793,0.0,0.0,0.1379310344827586,0.0689655172413793,0.0,0.0,0.0,0.1379310344827586,0.0402298850574712
Q9BZW7,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0
O15444,phospho,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555
Q9BX69,phospho,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.2,0.1333333333333333,0.0,0.0,0.0666666666666666,0.2,0.0333333333333333
P09603,phospho,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.1904761904761904
P54278,phospho,0.1111111111111111,0.037037037037037,0.037037037037037,0.1111111111111111,0.1111111111111111,0.0,0.2962962962962963,0.037037037037037,0.1851851851851851,0.037037037037037,0.0,0.2962962962962963,0.074074074074074
P14866,phospho,0.0434782608695652,0.0869565217391304,0.1304347826086956,0.1739130434782608,0.0434782608695652,0.0,0.1818181818181818,0.0454545454545454,0.0,0.0454545454545454,0.0454545454545454,0.1818181818181818,0.0814814814814814
Q92520,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q7Z4W1,phospho,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96M27,phospho,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0625
O75264,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P45974,phospho,0.0625,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.1764705882352941,0.0588235294117647,0.0588235294117647,0.0588235294117647
Q5HYK9,phospho,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111
Q96SE7,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,0.1354166666666666
P08559,phospho,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0909090909090909,0.0,0.0,0.0606060606060606
Q99677,phospho,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666
P43364,phospho,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.25,0.0833333333333333,0.0,0.5833333333333334,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.5833333333333334,0.125
Q96KG7,phospho,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0392156862745098
Q9NWT1,phospho,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.074074074074074
O14490,phospho,0.0,0.0,0.0,0.0,0.03125,0.0,0.09375,0.03125,0.0625,0.0625,0.09375,0.09375,0.0260416666666666
O60336,phospho,0.1428571428571428,0.0952380952380952,0.0,0.1904761904761904,0.1428571428571428,0.0,0.4285714285714285,0.0,0.0,0.0476190476190476,0.0476190476190476,0.4285714285714285,0.0555555555555555
Q13492,phospho,0.0769230769230769,0.0,0.037037037037037,0.037037037037037,0.0714285714285714,0.0,0.1071428571428571,0.0,0.0,0.0357142857142857,0.0357142857142857,0.1071428571428571,0.0181818181818181
O43303,phospho,0.0625,0.03125,0.125,0.03125,0.09375,0.0,0.28125,0.0,0.064516129032258,0.0,0.0,0.28125,0.0423280423280423
P53350,phospho,0.0384615384615384,0.0769230769230769,0.0384615384615384,0.1153846153846153,0.074074074074074,0.0,0.074074074074074,0.037037037037037,0.1111111111111111,0.074074074074074,0.074074074074074,0.074074074074074,0.0754716981132075
Q6IQ22,phospho,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0208333333333333
Q9UJU6,phospho,0.0666666666666666,0.0333333333333333,0.1,0.0666666666666666,0.0666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0666666666666666,0.1333333333333333,0.0333333333333333,0.1666666666666666,0.0944444444444444
Q15058,phospho,0.0344827586206896,0.0517241379310344,0.0517241379310344,0.0172413793103448,0.0517241379310344,0.0,0.1034482758620689,0.0344827586206896,0.0344827586206896,0.0,0.0689655172413793,0.1034482758620689,0.0316091954022988
